order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
297,barista,6899.12,0.00,317.43,1.49,0.00
298,barista,6902.84,1.08,175.19,0.00,1.08
299,waiter,7025.73,0.00,137.42,123.97,0.00
300,barista,7083.88,0.00,207.88,164.65,0.00
301,barista,7163.15,0.00,3.58,85.12,0.00
302,waiter,7180.89,0.00,119.83,17.73,0.00
303,barista,7198.61,0.00,45.76,31.87,0.00
304,waiter,7214.80,0.00,5.02,400.30,0.00
305,waiter,7218.65,0.00,87.53,319.53,0.00
306,barista,7219.81,0.00,34.68,3.25,0.00
307,barista,7300.72,0.00,5.68,8.96,0.00
308,barista,7306.19,0.00,19.52,59.77,0.00
309,barista,7381.28,0.00,68.65,74.88,0.00
310,waiter,7385.58,0.00,71.13,84.87,0.00
311,waiter,7421.05,0.00,16.16,201.24,0.00
312,barista,7437.22,0.00,177.82,111.52,0.00
313,barista,7456.71,0.00,1.54,6.78,0.00
314,barista,7527.48,0.00,74.41,69.23,0.00
315,waiter,7538.16,0.00,104.68,81.45,0.00
316,barista,7569.33,0.00,167.70,324.96,0.00
317,waiter,7615.42,0.00,2.35,178.21,0.00
318,barista,7617.78,0.00,45.74,15.89,0.00
319,barista,7642.83,0.00,25.18,27.79,0.00
320,barista,7671.53,0.00,90.50,8.01,0.00
321,waiter,7729.90,0.00,95.82,87.06,0.00
322,waiter,7743.82,0.00,112.88,126.05,0.00
323,waiter,7756.05,0.00,143.82,449.87,0.00
324,waiter,7774.14,0.00,4.37,3317.27,0.00
325,barista,7778.51,0.00,115.42,16.48,0.00
326,barista,7825.71,0.00,22.77,157.70,0.00
327,waiter,7854.45,0.00,44.43,28.73,0.00
328,barista,7856.71,0.00,105.11,8.22,0.00
329,barista,7898.87,0.00,59.99,4.94,0.00
330,barista,7899.87,0.00,52.52,162.85,0.00
331,waiter,7945.65,0.00,3.47,46.78,0.00
332,barista,7949.13,0.00,0.99,694.63,0.00
333,waiter,8016.71,0.00,97.35,67.59,0.00
334,waiter,8050.98,0.00,36.49,194.27,0.00
335,barista,8087.46,0.00,4.63,128.60,0.00
336,waiter,8106.48,0.00,78.78,19.02,0.00
337,barista,8114.06,0.00,148.18,21.97,0.00
338,barista,8185.26,0.00,102.46,223.45,0.00
339,barista,8268.72,0.00,122.81,6.47,0.00
340,waiter,8276.10,0.00,9.04,162.04,0.00
341,waiter,8279.76,0.00,26.73,94.49,0.00
342,barista,8285.14,0.00,55.08,332.75,0.00
343,waiter,8294.23,0.00,34.64,9.09,0.00
344,barista,8306.48,0.00,117.10,18.77,0.00
345,barista,8328.87,0.00,49.69,378.75,0.00
346,waiter,8330.34,0.00,60.14,1.47,0.00
347,barista,8390.48,0.00,85.34,50.26,0.00
348,waiter,8494.19,0.00,11.77,103.70,0.00
349,barista,8505.95,0.00,49.55,114.43,0.00
350,waiter,8564.22,0.00,46.52,58.27,0.00
351,waiter,8602.09,0.00,60.67,295.60,0.00
352,barista,8610.74,0.00,2.70,55.24,0.00
353,waiter,8627.58,0.00,1.79,16.84,0.00
354,barista,8629.38,0.00,2.19,15.94,0.00
355,waiter,8641.07,0.00,5.52,11.69,0.00
356,barista,8646.59,0.00,0.84,15.02,0.00
357,barista,8662.75,0.00,181.14,15.33,0.00
358,waiter,8711.77,0.00,36.34,65.18,0.00
359,waiter,8742.10,0.00,18.47,79.35,0.00
360,barista,8748.11,0.00,83.30,324.53,0.00
361,barista,8760.57,0.00,5.53,284.76,0.00
362,waiter,8769.58,0.00,60.97,21.48,0.00
363,waiter,8777.32,0.00,218.86,16.75,0.00
364,barista,8830.55,0.00,71.21,64.45,0.00
365,waiter,8924.19,0.00,77.39,93.63,0.00
366,barista,8945.95,0.00,32.08,102.06,0.00
367,waiter,8953.56,0.00,17.74,1053.69,0.00
368,waiter,8953.81,0.00,116.33,1175.30,0.00
369,waiter,8954.66,0.00,138.65,8954.66,0.00
370,barista,8971.30,0.00,7.36,139.89,0.00
371,barista,8996.18,0.00,114.81,18.15,0.00
372,barista,9001.58,0.00,139.29,22.92,0.00
373,barista,9070.14,0.00,6.50,168.38,0.00
374,waiter,9090.24,0.00,25.81,88.66,0.00
375,barista,9093.31,0.00,62.11,16.66,0.00
376,barista,9116.05,0.00,14.06,5.06,0.00
377,waiter,9136.75,0.00,17.18,20.70,0.00
378,barista,9153.93,0.00,19.71,23.82,0.00
379,barista,9163.92,0.00,55.80,23.05,0.00
380,barista,9181.04,0.00,49.50,7.40,0.00
381,waiter,9235.99,0.00,20.34,82.06,0.00
382,barista,9250.61,0.00,327.75,20.07,0.00
383,barista,9256.33,0.00,2.31,36.62,0.00
384,waiter,9345.20,0.00,24.73,88.87,0.00
385,waiter,9345.73,0.00,17.45,349.55,0.00
386,barista,9363.18,0.00,36.95,104.54,0.00
387,barista,9364.58,0.00,32.76,209.16,0.00
388,barista,9369.93,0.00,90.88,991.38,0.00
389,waiter,9528.12,0.00,94.94,158.19,0.00
390,waiter,9560.67,0.00,25.12,197.49,0.00
391,waiter,9565.17,0.00,0.85,593.87,0.00
392,barista,9566.02,0.00,82.08,165.89,0.00
393,barista,9585.79,0.00,127.23,7.43,0.00
394,barista,9623.06,0.00,25.92,225.71,0.00
395,waiter,9626.34,0.00,28.32,3.28,0.00
396,barista,9654.66,0.00,73.75,6.56,0.00
397,waiter,9733.77,0.00,12.41,79.11,0.00
398,barista,9746.17,0.00,87.80,33.16,0.00
399,waiter,9827.67,0.00,51.85,81.49,0.00
400,barista,9879.52,0.00,61.27,45.54,0.00
401,waiter,9887.16,0.00,140.37,7.64,0.00
402,waiter,9911.88,0.00,5.96,326.09,0.00
403,barista,9917.84,0.00,10.98,189.42,0.00
404,waiter,9926.59,0.00,159.17,8.75,0.00
405,barista,9928.47,0.00,13.13,279.48,0.00
406,waiter,9929.81,0.00,43.80,363.79,0.00
407,barista,9931.66,0.00,10.71,2.84,0.00
408,waiter,9940.41,0.00,11.35,870.27,0.00
409,waiter,9943.57,0.00,10.27,850.26,0.00
410,barista,9951.77,0.00,14.71,10.97,0.00
411,barista,9953.83,0.00,65.51,11.47,0.00
412,barista,9973.60,0.00,27.73,7.13,0.00
413,barista,10027.53,0.00,19.79,26.19,0.00
414,waiter,10041.90,0.00,7.97,14.37,0.00
415,barista,10049.87,0.00,58.53,2.56,0.00
416,waiter,10082.96,0.00,58.66,33.09,0.00
417,barista,10085.77,0.00,17.72,66.42,0.00
418,barista,10141.63,0.00,39.28,33.22,0.00
419,waiter,10154.04,0.00,48.99,12.41,0.00
420,waiter,10174.91,0.00,32.11,89.15,0.00
421,waiter,10192.05,0.00,41.65,218.45,0.00
422,barista,10203.03,0.00,3.21,22.12,0.00
423,barista,10207.02,0.00,59.71,0.78,0.00
424,barista,10233.71,0.00,38.25,130.23,0.00
425,barista,10245.34,0.00,93.70,303.75,0.00
426,waiter,10327.75,0.00,16.50,124.72,0.00
427,barista,10344.24,0.00,85.51,77.51,0.00
428,waiter,10350.23,0.00,14.98,5.99,0.00
429,barista,10365.22,0.00,22.35,93.26,0.00
430,waiter,10377.90,0.00,46.23,12.69,0.00
431,barista,10410.41,0.00,24.86,22.85,0.00
432,waiter,10412.98,0.00,49.79,205.96,0.00
433,barista,10424.13,0.00,48.62,85.09,0.00
434,barista,10462.76,0.00,49.98,33.01,0.00
435,waiter,10501.75,0.00,58.29,77.62,0.00
436,waiter,10501.84,0.00,231.19,39.08,0.00
437,barista,10535.03,0.00,68.23,22.29,0.00
438,barista,10560.05,0.00,78.81,124.78,0.00
439,barista,10589.47,0.00,22.90,116.72,0.00
440,barista,10615.58,0.00,41.18,12.32,0.00
441,barista,10733.03,0.00,11.20,76.27,0.00
442,waiter,10745.78,0.00,7.01,185.73,0.00
443,barista,10752.79,0.00,129.16,8.56,0.00
444,barista,10816.44,0.00,9.72,177.59,0.00
445,barista,10898.82,0.00,55.31,16.87,0.00
446,waiter,10945.83,0.00,49.20,193.04,0.00
447,barista,10964.45,0.00,259.10,10.31,0.00
448,barista,10995.03,0.00,5.63,168.87,0.00
449,waiter,10999.53,0.00,7.11,4.50,0.00
450,barista,11006.63,0.00,26.92,5.97,0.00
451,waiter,11038.92,0.00,27.35,32.28,0.00
452,barista,11066.27,0.00,63.43,32.71,0.00
453,waiter,11144.48,0.00,7.20,78.21,0.00
454,barista,11151.68,0.00,22.07,21.99,0.00
455,waiter,11173.65,0.00,52.90,21.96,0.00
456,barista,11226.55,0.00,113.56,3.00,0.00
457,barista,11238.81,0.00,13.85,65.06,0.00
458,waiter,11246.87,0.00,25.33,20.33,0.00
459,barista,11256.40,0.00,90.12,3.74,0.00
460,barista,11272.20,0.00,2.05,659.84,0.00
461,barista,11333.45,0.00,31.13,59.20,0.00
462,barista,11342.81,0.00,194.06,2.70,0.00
463,barista,11364.40,0.00,74.97,17.87,0.00
464,waiter,11504.55,0.00,33.71,232.35,0.00
465,waiter,11520.20,0.00,123.34,787.17,0.00
466,barista,11538.26,0.00,49.77,1.40,0.00
467,waiter,11557.25,0.00,138.09,18.99,0.00
468,barista,11643.54,0.00,52.45,55.51,0.00
469,barista,11650.11,0.00,67.77,210.74,0.00
470,waiter,11666.03,0.00,294.97,22.49,0.00
471,barista,11695.34,0.00,19.38,330.77,0.00
472,waiter,11800.75,0.00,36.95,105.41,0.00
473,barista,11837.71,0.00,48.43,141.72,0.00
474,waiter,11893.62,0.00,175.37,55.92,0.00
475,waiter,11960.74,0.00,11.79,1727.03,0.00
476,barista,11961.00,0.00,35.36,74.86,0.00
477,barista,11972.53,0.00,6.50,254.65,0.00
478,barista,11999.52,0.00,20.12,3.17,0.00
479,waiter,12052.07,0.00,70.72,91.07,0.00
480,waiter,12063.78,0.00,71.53,91.25,0.00
481,barista,12068.99,0.00,33.80,49.34,0.00
482,waiter,12077.64,0.00,0.25,8.65,0.00
483,barista,12077.89,0.00,19.36,98.86,0.00
484,barista,12122.78,0.00,13.58,20.00,0.00
485,barista,12135.31,0.00,33.69,38.05,0.00
486,waiter,12135.48,0.00,44.19,57.59,0.00
487,barista,12179.68,0.00,68.52,43.32,0.00
488,waiter,12204.18,0.00,172.32,24.50,0.00
489,waiter,12257.74,0.00,85.89,134.96,0.00
490,waiter,12312.28,0.00,4.07,176.97,0.00
491,barista,12316.34,0.00,94.22,68.14,0.00
492,waiter,12334.27,0.00,32.63,17.93,0.00
493,barista,12343.63,0.00,4.27,174.64,0.00
494,barista,12366.90,0.00,59.95,19.00,0.00
495,barista,12376.49,0.00,11.66,661.76,0.00
496,barista,12422.47,0.00,42.77,11.91,0.00
497,waiter,12526.34,0.00,56.17,149.84,0.00
498,waiter,12548.26,0.00,35.50,204.63,0.00
499,barista,12582.50,0.00,606.47,117.25,0.00
500,barista,12583.76,0.00,45.68,156.91,0.00
501,waiter,12638.68,0.00,48.67,56.18,0.00
502,barista,12655.21,0.00,30.44,25.77,0.00
503,waiter,12676.63,0.00,26.24,92.87,0.00
504,waiter,12679.70,0.00,264.10,312.80,0.00
505,barista,12687.35,0.00,87.88,1.70,0.00
506,barista,12702.87,0.00,16.10,314.71,0.00
507,waiter,12762.97,0.00,115.50,75.62,0.00
508,barista,12782.77,0.00,44.41,7.54,0.00
509,waiter,12784.91,0.00,73.03,82.04,0.00
510,waiter,12784.97,0.00,102.44,2833.20,0.00
511,barista,12857.94,0.00,13.94,30.76,0.00
512,barista,12878.48,0.00,31.82,6.61,0.00
513,barista,12887.40,0.00,48.06,168.44,0.00
514,waiter,12917.47,0.00,157.18,38.99,0.00
515,barista,12943.80,0.00,46.05,33.50,0.00
516,waiter,12993.50,0.00,13.49,135.57,0.00
517,barista,13006.99,0.00,61.25,17.14,0.00
518,barista,13074.65,0.00,14.51,6.41,0.00
519,waiter,13094.92,0.00,4.98,20.27,0.00
520,barista,13099.90,0.00,48.14,10.74,0.00
521,waiter,13178.91,0.00,5.16,79.01,0.00
522,barista,13184.07,0.00,16.53,36.03,0.00
523,waiter,13190.43,0.00,92.66,6.36,0.00
524,waiter,13242.92,0.00,42.98,235.93,0.00
525,barista,13243.75,0.00,236.34,54.77,0.00
526,barista,13283.09,0.00,0.71,82.50,0.00
527,barista,13285.90,0.00,0.63,2.10,0.00
528,barista,13359.13,0.00,45.78,72.60,0.00
529,barista,13379.45,0.00,66.06,443.98,0.00
