order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
74,barista,1395.27,0.00,151.50,7.57,0.00
75,barista,1407.03,0.00,23.53,328.26,0.00
76,barista,1409.67,0.00,62.86,875.90,0.00
77,waiter,1494.57,0.00,7.50,87.54,0.00
78,barista,1502.07,0.00,28.68,75.75,0.00
79,waiter,1514.76,0.00,189.79,12.70,0.00
80,waiter,1563.02,0.00,55.12,167.76,0.00
81,waiter,1577.87,0.00,3.58,599.82,0.00
82,waiter,1578.42,0.00,20.01,1010.58,0.00
83,barista,1581.45,0.00,85.67,50.71,0.00
84,barista,1598.43,0.00,17.36,51.67,0.00
85,barista,1618.14,0.00,56.56,2.35,0.00
86,waiter,1666.87,0.00,6.41,48.72,0.00
87,barista,1673.28,0.00,29.26,6.15,0.00
88,barista,1704.55,0.00,148.41,2.01,0.00
89,barista,1746.70,0.00,21.12,71.99,0.00
90,waiter,1812.23,0.00,165.36,107.68,0.00
91,barista,1817.79,0.00,31.42,49.97,0.00
92,waiter,1831.32,0.00,13.78,158.04,0.00
93,barista,1845.10,0.00,10.22,414.54,0.00
94,barista,1875.18,0.00,77.68,22.22,0.00
95,waiter,1881.53,0.00,81.68,36.42,0.00
96,waiter,1930.96,0.00,29.34,349.51,0.00
97,barista,1948.63,0.00,2.11,99.41,0.00
98,barista,1960.30,0.00,88.31,7.44,0.00
99,barista,1963.20,0.00,161.45,12.46,0.00
100,barista,1977.60,0.00,25.54,122.28,0.00
101,barista,1982.56,0.00,21.44,510.03,0.00
102,barista,2056.41,0.00,9.98,7.80,0.00
103,barista,2122.90,0.00,67.22,56.52,0.00
104,waiter,2184.51,0.00,95.46,206.91,0.00
105,waiter,2211.37,0.00,160.27,248.17,0.00
106,barista,2211.84,0.00,44.36,21.72,0.00
107,barista,2279.97,0.00,100.42,23.76,0.00
108,waiter,2313.09,0.00,38.78,33.12,0.00
109,barista,2351.87,0.00,16.90,227.21,0.00
110,barista,2371.64,0.00,6.03,2.88,0.00
111,barista,2413.80,0.00,24.49,33.41,0.00
112,waiter,2416.25,0.00,8.04,64.38,0.00
113,barista,2424.29,0.00,69.52,46.62,0.00
114,waiter,2448.14,0.00,79.68,23.85,0.00
115,waiter,2464.50,0.00,81.42,92.86,0.00
116,waiter,2493.24,0.00,17.38,532.94,0.00
117,barista,2510.62,0.00,35.48,72.34,0.00
118,waiter,2521.95,0.00,222.19,11.32,0.00
119,barista,2527.82,0.00,53.41,34.01,0.00
120,barista,2542.42,0.00,37.73,539.28,0.00
121,barista,2545.92,0.00,104.08,541.91,0.00
122,waiter,2729.30,0.00,9.20,201.48,0.00
123,barista,2738.50,0.00,63.34,192.40,0.00
124,barista,2744.13,0.00,48.67,162.90,0.00
125,waiter,2767.93,0.00,62.49,29.43,0.00
126,barista,2780.84,0.00,76.89,200.68,0.00
127,barista,2830.42,0.00,70.57,28.58,0.00
128,waiter,2872.01,0.00,42.31,41.59,0.00
129,barista,2883.39,0.00,3.65,90.58,0.00
130,barista,2914.31,0.00,263.54,13.32,0.00
131,barista,2981.60,0.00,29.84,94.55,0.00
132,barista,3016.21,0.00,84.02,4.77,0.00
133,waiter,3043.51,0.00,65.25,129.20,0.00
134,waiter,3081.34,0.00,53.29,535.42,0.00
135,barista,3108.76,0.00,108.06,8.53,0.00
136,waiter,3129.06,0.00,113.88,20.31,0.00
137,waiter,3131.98,0.00,16.99,387.85,0.00
138,barista,3134.63,0.00,82.73,276.90,0.00
139,barista,3148.98,0.00,24.77,498.98,0.00
140,barista,3173.75,1.13,97.37,0.00,1.13
141,barista,3177.85,2.36,20.43,0.00,2.36
142,waiter,3182.20,0.00,92.47,47.57,0.00
143,barista,3211.31,0.00,60.21,13.03,0.00
144,waiter,3231.30,0.00,20.59,82.33,0.00
145,barista,3242.95,0.00,59.41,26.13,0.00
146,barista,3251.89,0.00,359.50,34.54,0.00
147,barista,3271.12,17.08,84.96,0.00,17.08
148,barista,3274.66,0.00,48.20,3.14,0.00
149,waiter,3314.30,0.00,24.13,71.35,0.00
150,barista,3338.43,0.00,28.49,15.57,0.00
151,waiter,3365.75,0.00,40.56,27.32,0.00
152,barista,3406.31,0.00,17.23,39.40,0.00
153,waiter,3434.21,0.00,18.38,27.90,0.00
154,waiter,3444.12,0.00,143.81,169.46,0.00
155,barista,3452.59,0.00,13.04,29.05,0.00
156,waiter,3467.19,0.00,19.49,14.60,0.00
157,barista,3470.35,0.00,130.11,4.71,0.00
158,barista,3486.68,0.00,28.54,184.32,0.00
159,waiter,3494.68,0.00,5.02,8.00,0.00
160,barista,3499.70,0.00,113.54,143.62,0.00
161,barista,3587.93,0.00,15.45,72.71,0.00
162,waiter,3603.72,0.00,3.69,104.02,0.00
163,barista,3603.86,0.00,3.69,3.40,0.00
164,barista,3607.41,0.00,18.64,4.03,0.00
165,barista,3727.00,0.00,43.71,119.45,0.00
166,waiter,3796.80,0.00,45.49,189.38,0.00
167,barista,3842.28,0.00,37.87,71.57,0.00
168,waiter,3862.68,0.00,24.74,20.40,0.00
169,barista,3887.42,0.00,6.98,7.27,0.00
170,barista,3894.08,0.00,9.24,268.03,0.00
171,waiter,3923.40,0.00,109.93,35.99,0.00
172,waiter,3964.11,0.00,241.50,376.17,0.00
173,barista,4033.33,0.00,4.89,138.93,0.00
174,waiter,4077.72,0.00,46.24,44.39,0.00
175,waiter,4101.78,0.00,0.66,849.89,0.00
176,barista,4102.44,0.00,24.10,64.22,0.00
177,barista,4123.96,0.00,17.51,220.63,0.00
178,barista,4169.96,0.00,102.35,43.42,0.00
179,barista,4205.60,0.00,0.11,64.13,0.00
180,barista,4276.52,0.00,76.01,4.21,0.00
181,waiter,4344.60,0.00,22.88,220.64,0.00
182,barista,4350.33,0.00,176.48,144.62,0.00
183,barista,4367.48,0.00,38.99,14.95,0.00
184,waiter,4367.79,0.00,4.69,0.31,0.00
185,barista,4372.48,0.00,62.91,761.09,0.00
186,waiter,4380.85,0.00,22.43,8.37,0.00
187,barista,4403.28,0.00,40.91,790.03,0.00
188,waiter,4409.75,0.00,104.25,6.48,0.00
189,waiter,4450.75,0.00,312.28,245.15,0.00
190,barista,4514.00,0.00,21.12,107.53,0.00
191,waiter,4522.64,0.00,25.59,8.64,0.00
192,waiter,4547.11,0.00,59.71,444.67,0.00
193,barista,4548.23,0.00,43.55,13.11,0.00
194,barista,4606.82,0.00,101.01,15.05,0.00
195,waiter,4615.90,0.00,18.29,67.66,0.00
196,waiter,4620.83,0.00,82.54,14.00,0.00
197,waiter,4624.96,0.00,2.83,3026.53,0.00
198,barista,4627.79,0.00,23.01,100.98,0.00
199,barista,4634.19,0.00,14.75,198.80,0.00
200,waiter,4663.69,0.00,15.02,29.50,0.00
201,barista,4678.71,0.00,77.04,27.91,0.00
202,barista,4687.07,0.00,24.46,38.13,0.00
203,barista,4691.83,0.00,188.85,247.64,0.00
204,barista,4707.83,4.47,23.14,0.00,4.47
205,barista,4763.03,0.00,49.96,32.07,0.00
206,waiter,4825.09,0.00,38.96,146.38,0.00
207,barista,4864.05,0.00,2.56,51.06,0.00
208,waiter,5069.85,0.00,27.19,205.80,0.00
209,barista,5097.05,0.00,7.97,230.43,0.00
210,waiter,5110.38,0.00,15.56,13.33,0.00
211,waiter,5116.62,0.00,42.57,353.59,0.00
212,barista,5125.93,0.00,17.45,20.91,0.00
213,waiter,5147.22,0.00,31.40,21.28,0.00
214,barista,5159.19,0.00,91.29,15.81,0.00
215,waiter,5159.32,0.00,2.66,0.13,0.00
216,barista,5161.98,0.00,70.79,406.23,0.00
217,barista,5178.62,0.00,46.72,467.08,0.00
218,barista,5221.64,0.00,158.19,340.96,0.00
219,waiter,5253.84,0.00,106.87,75.22,0.00
220,barista,5350.14,0.00,135.70,99.66,0.00
221,barista,5360.71,0.00,0.17,127.93,0.00
222,waiter,5413.91,0.00,101.47,53.20,0.00
223,waiter,5415.63,0.00,52.10,253.65,0.00
224,barista,5467.73,0.00,67.11,106.85,0.00
225,waiter,5488.31,0.00,1.70,20.58,0.00
226,barista,5490.01,0.00,13.14,4.17,0.00
227,barista,5515.38,0.00,0.23,12.22,0.00
228,waiter,5554.75,0.00,87.68,39.38,0.00
229,barista,5566.59,0.00,40.66,50.98,0.00
230,waiter,5633.44,0.00,13.39,143.43,0.00
231,barista,5642.43,0.00,11.78,35.18,0.00
232,barista,5646.83,0.00,38.26,111.98,0.00
233,barista,5671.30,0.00,176.42,17.09,0.00
234,waiter,5739.61,0.00,59.98,97.18,0.00
235,waiter,5746.92,0.00,24.67,100.09,0.00
236,barista,5771.58,0.00,15.01,86.50,0.00
237,barista,5778.51,0.00,12.04,553.17,0.00
238,barista,5799.59,0.00,17.14,12.99,0.00
239,waiter,5856.45,0.00,220.67,56.86,0.00
240,waiter,5887.96,0.00,15.88,116.37,0.00
241,barista,5903.83,0.00,10.99,56.12,0.00
242,barista,6077.12,0.00,13.13,162.30,0.00
243,waiter,6077.50,0.00,59.79,0.37,0.00
244,barista,6101.05,0.00,24.79,10.79,0.00
245,waiter,6109.94,0.00,83.84,206.10,0.00
246,waiter,6111.16,0.00,81.57,1407.80,0.00
247,barista,6121.16,0.00,50.57,304.42,0.00
248,barista,6129.22,0.00,18.41,3.38,0.00
249,barista,6137.29,0.00,83.01,346.74,0.00
250,barista,6192.74,0.00,3.89,45.11,0.00
251,barista,6193.78,0.00,32.40,22.05,0.00
252,waiter,6221.41,0.00,36.34,84.12,0.00
253,waiter,6224.01,0.00,50.77,30.24,0.00
254,waiter,6248.08,0.00,15.75,55.34,0.00
255,barista,6257.75,0.00,86.13,61.12,0.00
256,barista,6263.84,0.00,117.52,37.66,0.00
257,waiter,6272.59,0.00,23.92,14.85,0.00
258,barista,6274.79,0.00,11.35,54.49,0.00
259,barista,6296.51,0.00,6.95,10.37,0.00
260,waiter,6353.82,0.00,9.94,57.32,0.00
261,barista,6363.77,0.00,78.55,19.89,0.00
262,waiter,6373.41,0.00,54.38,9.65,0.00
263,barista,6385.62,0.00,24.66,4.27,0.00
264,barista,6394.83,0.00,0.29,91.37,0.00
265,waiter,6403.73,0.00,41.06,128.94,0.00
266,waiter,6408.77,0.00,10.43,144.93,0.00
267,barista,6419.20,0.00,1.05,8.91,0.00
268,barista,6427.80,0.00,204.57,7.55,0.00
269,barista,6444.80,0.00,8.70,2.48,0.00
270,waiter,6449.84,0.00,12.10,22.04,0.00
271,waiter,6455.01,0.00,14.71,10.21,0.00
272,waiter,6461.62,0.00,111.89,42.42,0.00
273,barista,6461.94,0.00,0.58,8.44,0.00
274,barista,6469.72,0.00,142.56,7.20,0.00
275,waiter,6529.40,0.00,18.80,67.47,0.00
276,waiter,6537.41,0.00,92.44,67.69,0.00
277,barista,6548.20,0.00,121.65,153.08,0.00
278,barista,6573.51,0.00,1.71,1193.68,0.00
279,waiter,6610.91,0.00,53.40,62.71,0.00
280,barista,6629.85,0.00,13.51,17.57,0.00
281,barista,6664.31,0.00,228.98,20.94,0.00
282,barista,6825.02,0.00,69.58,192.65,0.00
283,waiter,6865.98,0.00,80.43,201.67,0.00
284,barista,6946.41,0.00,74.08,53.12,0.00
285,waiter,6947.82,0.00,24.82,1.41,0.00
286,barista,6972.64,0.00,46.13,78.04,0.00
287,waiter,6984.10,0.00,10.23,11.46,0.00
288,barista,6994.32,0.00,11.90,324.48,0.00
289,waiter,7140.38,0.00,23.84,146.06,0.00
290,barista,7164.21,0.00,82.52,143.73,0.00
291,waiter,7185.37,0.00,16.63,21.16,0.00
292,barista,7202.00,0.00,27.48,183.24,0.00
293,waiter,7247.84,0.00,9.89,45.84,0.00
294,barista,7257.74,0.00,56.69,11.00,0.00
295,waiter,7312.85,0.00,63.49,55.11,0.00
296,barista,7376.34,0.00,28.55,61.91,0.00
297,waiter,7392.32,0.00,29.74,15.99,0.00
298,waiter,7420.53,0.00,9.91,790.67,0.00
299,barista,7422.06,0.00,34.87,17.18,0.00
300,barista,7430.43,0.00,9.42,200.94,0.00
301,waiter,7448.27,0.00,39.71,26.21,0.00
302,waiter,7463.06,0.00,65.79,32.63,0.00
303,waiter,7466.18,0.00,136.90,892.67,0.00
304,waiter,7468.65,0.00,0.96,2840.86,0.00
305,barista,7469.61,0.00,13.76,12.68,0.00
306,waiter,7481.59,0.00,3.13,11.98,0.00
307,barista,7484.72,0.00,89.58,1.35,0.00
308,barista,7487.98,0.00,17.88,48.13,0.00
309,barista,7528.85,0.00,131.47,22.98,0.00
310,waiter,7554.86,0.00,47.92,66.88,0.00
311,barista,7602.78,0.00,67.40,28.48,0.00
312,barista,7603.08,0.00,43.03,596.86,0.00
313,waiter,7616.89,0.00,161.70,14.11,0.00
314,barista,7661.71,0.00,25.56,1.39,0.00
315,waiter,7696.21,0.00,116.64,167.36,0.00
316,waiter,7732.21,0.00,101.83,129.12,0.00
317,waiter,7740.98,0.00,94.27,256.26,0.00
318,barista,7778.59,0.00,84.13,108.41,0.00
319,waiter,7792.80,0.00,133.05,14.21,0.00
320,waiter,7797.32,0.00,13.88,7542.55,0.00
321,barista,7811.20,0.00,137.73,123.94,0.00
322,barista,7812.84,0.00,110.75,166.73,0.00
323,barista,7823.37,0.00,33.17,1248.15,0.00
324,barista,7856.54,22.50,200.74,0.00,22.50
325,barista,7862.72,27.47,151.74,0.00,27.47
326,waiter,7907.43,60.27,125.40,94.58,60.27
327,waiter,7907.43,0.00,29.99,73.39,0.00
328,waiter,7912.81,0.00,12.15,77.56,0.00
329,barista,7924.96,0.00,114.96,1.37,0.00
330,barista,7948.93,23.08,38.33,0.00,23.08
331,barista,7987.27,49.85,68.79,0.00,49.85
332,barista,8014.46,65.67,33.74,0.00,65.67
333,waiter,8032.83,66.30,150.91,106.98,66.30
334,waiter,8032.83,50.49,14.75,0.00,50.49
335,waiter,8032.83,34.39,59.44,95.41,34.39
336,barista,8039.92,7.09,181.66,0.00,7.09
337,barista,8048.19,0.61,37.64,0.00,0.61
338,barista,8092.27,0.00,39.27,6.43,0.00
339,waiter,8145.23,0.00,14.64,97.65,0.00
340,barista,8159.87,0.00,11.91,28.33,0.00
341,barista,8179.28,0.00,33.81,7.50,0.00
342,barista,8183.74,0.00,190.31,127.68,0.00
343,waiter,8204.66,0.00,130.06,20.93,0.00
344,barista,8207.68,0.00,49.21,150.40,0.00
345,waiter,8218.39,0.00,157.40,58.53,0.00
346,waiter,8273.60,0.00,64.26,181.33,0.00
347,waiter,8294.62,0.00,88.81,369.66,0.00
348,barista,8334.72,0.00,0.28,121.64,0.00
349,barista,8337.86,0.00,178.04,2.86,0.00
350,barista,8375.80,0.00,259.59,1.75,0.00
351,barista,8383.43,0.00,12.52,161.86,0.00
352,waiter,8400.78,0.00,53.81,66.06,0.00
353,barista,8430.64,0.00,8.77,34.68,0.00
354,waiter,8432.40,0.00,0.64,56.60,0.00
355,barista,8433.04,0.00,4.30,176.15,0.00
356,barista,8454.59,0.00,153.93,15.18,0.00
357,barista,8533.61,0.00,17.42,17.71,0.00
358,barista,8535.89,0.00,125.34,98.56,0.00
359,waiter,8597.56,0.00,21.61,142.97,0.00
360,barista,8619.17,0.00,35.89,68.14,0.00
361,waiter,8621.86,0.00,28.49,2.69,0.00
362,barista,8650.35,0.00,179.95,14.96,0.00
363,waiter,8789.16,0.00,66.97,138.82,0.00
364,waiter,8829.47,0.00,32.71,396.44,0.00
365,waiter,8834.86,0.00,24.04,497.00,0.00
366,barista,8856.13,0.00,0.67,201.08,0.00
367,barista,8858.90,0.00,0.84,2.09,0.00
368,barista,8862.18,0.00,97.93,2.44,0.00
369,waiter,8866.41,0.00,3.21,10.28,0.00
370,barista,8869.62,0.00,75.48,39.32,0.00
371,barista,8875.33,0.00,81.26,266.80,0.00
372,waiter,8888.73,0.00,17.78,19.11,0.00
373,barista,8906.51,0.00,114.21,245.28,0.00
374,waiter,9066.65,0.00,80.24,160.14,0.00
375,waiter,9070.20,0.00,129.87,208.02,0.00
376,waiter,9085.05,0.00,27.57,226.15,0.00
377,waiter,9094.61,0.00,6.89,711.18,0.00
378,barista,9101.50,0.00,4.03,141.38,0.00
379,barista,9112.62,0.00,6.76,7.09,0.00
380,waiter,9116.89,0.00,178.44,4.27,0.00
381,barista,9146.62,0.00,34.99,27.24,0.00
382,barista,9146.89,0.00,5.33,201.80,0.00
383,waiter,9186.99,0.00,41.82,40.10,0.00
384,barista,9200.07,0.00,3.67,18.46,0.00
385,barista,9228.82,0.00,98.63,25.07,0.00
386,waiter,9261.19,0.00,64.02,32.37,0.00
387,waiter,9294.99,0.00,60.24,94.91,0.00
388,barista,9295.33,0.00,217.84,143.11,0.00
389,barista,9325.21,0.00,5.96,368.63,0.00
390,barista,9345.12,0.00,136.98,17.67,0.00
391,barista,9349.10,0.00,1.96,17.93,0.00
392,barista,9355.22,0.00,61.52,4.17,0.00
393,waiter,9381.27,0.00,153.14,56.05,0.00
394,barista,9454.34,0.00,6.19,37.59,0.00
395,waiter,9483.20,0.00,62.98,127.98,0.00
396,waiter,9508.86,0.00,42.43,213.53,0.00
397,barista,9534.40,0.00,19.59,52.31,0.00
398,barista,9546.18,0.00,10.06,33.01,0.00
399,barista,9551.29,0.00,25.82,90.76,0.00
400,waiter,9581.87,0.00,20.17,47.46,0.00
401,waiter,9583.14,0.00,64.81,36.96,0.00
402,barista,9602.04,0.00,4.10,48.04,0.00
403,barista,9647.96,0.00,136.26,41.82,0.00
404,waiter,9704.22,0.00,5.30,102.18,0.00
405,barista,9709.52,0.00,227.51,153.28,0.00
406,waiter,9834.22,0.00,75.57,124.70,0.00
407,barista,9875.81,0.00,16.87,91.60,0.00
408,waiter,9880.35,0.00,40.77,232.40,0.00
409,barista,9909.79,0.00,8.33,17.11,0.00
410,barista,9921.12,0.00,6.37,2.99,0.00
411,waiter,9967.43,0.00,7.74,57.64,0.00
412,waiter,9970.59,0.00,35.58,49.47,0.00
413,barista,9975.17,0.00,25.73,47.69,0.00
414,barista,10006.18,0.00,218.16,5.27,0.00
415,waiter,10065.24,0.00,1.49,90.07,0.00
416,barista,10066.73,0.00,42.71,129.71,0.00
417,waiter,10077.67,0.00,135.85,10.94,0.00
418,waiter,10119.16,0.00,13.30,112.98,0.00
419,waiter,10120.42,0.00,26.15,569.13,0.00
420,barista,10132.46,0.00,96.66,23.02,0.00
421,barista,10146.56,0.00,3.84,569.46,0.00
422,barista,10164.06,0.00,52.15,13.66,0.00
423,barista,10169.48,0.00,98.95,1148.75,0.00
424,waiter,10212.15,0.00,17.17,79.69,0.00
425,barista,10216.21,2.69,104.87,0.00,2.69
426,barista,10229.32,0.00,113.30,4.98,0.00
427,waiter,10336.37,0.00,175.72,122.85,0.00
428,waiter,10411.40,0.00,0.47,182.08,0.00
429,barista,10411.86,0.00,5.58,69.24,0.00
430,waiter,10415.55,0.00,119.01,3.69,0.00
431,waiter,10424.13,0.00,77.65,277.57,0.00
432,waiter,10439.60,0.00,16.71,1338.10,0.00
433,barista,10456.31,0.00,144.33,38.87,0.00
434,waiter,10484.44,0.00,22.95,28.12,0.00
435,barista,10501.79,0.00,86.67,272.67,0.00
436,barista,10507.38,0.00,34.64,186.30,0.00
437,barista,10512.10,0.00,40.08,243.67,0.00
438,barista,10542.02,7.46,5.91,0.00,7.46
439,waiter,10564.74,0.00,4.20,52.64,0.00
440,barista,10568.01,0.00,39.72,20.08,0.00
441,barista,10568.94,0.00,77.33,16.76,0.00
442,waiter,10588.10,0.00,6.30,19.16,0.00
443,barista,10594.40,0.00,35.31,5.94,0.00
444,waiter,10638.66,0.00,21.89,44.26,0.00
445,barista,10660.55,0.00,33.06,59.92,0.00
446,waiter,10671.74,0.00,35.22,11.19,0.00
447,barista,10706.96,0.00,56.68,13.35,0.00
448,barista,10733.23,0.00,15.40,103.52,0.00
449,waiter,10805.48,0.00,24.68,98.51,0.00
450,barista,10830.15,0.00,52.08,66.51,0.00
451,waiter,10863.61,0.00,141.45,33.46,0.00
452,barista,10871.02,0.00,101.81,122.39,0.00
453,barista,10985.63,0.00,35.12,103.40,0.00
454,barista,11005.06,0.00,60.27,32.23,0.00
455,waiter,11020.55,0.00,18.40,15.50,0.00
456,barista,11038.95,0.00,2.27,18.20,0.00
457,waiter,11042.44,0.00,10.49,3.49,0.00
458,barista,11052.93,0.00,48.00,11.71,0.00
459,waiter,11105.99,0.00,28.41,53.06,0.00
460,waiter,11110.39,0.00,64.75,575.83,0.00
461,barista,11134.40,0.00,31.85,33.46,0.00
462,waiter,11168.37,0.00,115.65,33.98,0.00
463,barista,11175.14,0.00,20.09,8.89,0.00
464,barista,11231.92,0.00,19.88,36.69,0.00
465,barista,11284.02,0.00,56.33,32.22,0.00
466,waiter,11290.84,0.00,21.25,6.82,0.00
467,barista,11308.26,0.00,14.83,242.94,0.00
468,barista,11312.09,0.00,133.97,704.36,0.00
469,waiter,11342.28,0.00,10.86,30.19,0.00
470,waiter,11349.28,0.00,21.03,174.14,0.00
471,barista,11353.14,0.00,22.24,12.79,0.00
472,barista,11370.31,0.00,49.18,47.22,0.00
473,barista,11443.02,0.00,47.86,67.65,0.00
474,waiter,11489.49,0.00,17.36,136.35,0.00
475,barista,11506.85,0.00,14.99,15.97,0.00
476,waiter,11528.31,0.00,43.11,21.46,0.00
477,barista,11571.42,0.00,74.85,49.58,0.00
478,waiter,11678.57,0.00,33.41,107.15,0.00
479,waiter,11695.10,0.00,60.27,324.79,0.00
480,waiter,11700.11,0.00,56.97,1198.33,0.00
481,barista,11711.98,0.00,72.67,65.71,0.00
482,barista,11755.37,0.00,115.98,335.88,0.00
483,barista,11757.08,0.00,73.90,311.02,0.00
484,waiter,11757.93,0.00,21.81,45.95,0.00
485,barista,11779.74,0.00,15.06,1133.47,0.00
486,waiter,11810.36,0.00,73.78,30.62,0.00
487,barista,11843.77,0.00,39.38,59.12,0.00
488,waiter,11874.81,0.00,20.80,119.44,0.00
489,barista,11884.14,0.00,88.29,0.99,0.00
490,barista,11885.49,0.00,8.25,14.15,0.00
491,barista,11892.74,0.00,23.19,61.75,0.00
492,waiter,11894.59,0.00,20.75,10.45,0.00
493,barista,11895.61,0.00,12.70,1.87,0.00
494,barista,11915.34,0.00,73.03,7.02,0.00
495,waiter,12121.55,0.00,98.00,206.21,0.00
496,waiter,12154.41,0.00,2.89,258.80,0.00
497,barista,12157.31,0.00,27.02,184.87,0.00
498,waiter,12168.27,0.00,49.94,10.97,0.00
499,barista,12185.32,0.00,71.84,0.99,0.00
500,barista,12218.22,0.00,9.78,229.85,0.00
501,barista,12219.56,0.00,32.34,303.63,0.00
502,barista,12275.12,0.00,145.08,17.96,0.00
503,waiter,12283.78,0.00,46.77,64.23,0.00
504,barista,12330.56,0.00,101.80,102.55,0.00
505,waiter,12343.33,0.00,3.59,12.77,0.00
506,barista,12346.92,0.00,86.63,95.03,0.00
507,barista,12387.63,0.00,136.64,592.84,0.00
508,barista,12434.39,0.00,47.06,14.19,0.00
509,waiter,12528.38,0.00,24.14,181.45,0.00
510,barista,12552.51,0.00,107.48,71.06,0.00
511,barista,12617.99,0.00,14.04,185.63,0.00
512,waiter,12661.80,0.00,50.41,109.29,0.00
513,waiter,12675.80,0.00,39.20,457.59,0.00
514,waiter,12694.49,0.00,51.67,937.40,0.00
515,barista,12712.21,0.00,0.52,52.21,0.00
516,barista,12715.01,0.00,31.04,2.28,0.00
517,barista,12746.16,0.00,41.17,0.12,0.00
518,waiter,12788.97,0.00,6.30,76.76,0.00
519,barista,12795.27,0.00,53.43,7.93,0.00
520,waiter,12859.45,0.00,87.07,64.18,0.00
521,waiter,12899.33,0.00,31.06,184.32,0.00
522,barista,12930.39,0.00,42.65,81.69,0.00
523,barista,12946.52,0.00,21.12,314.49,0.00
524,barista,13065.25,0.00,44.41,92.21,0.00
525,barista,13114.36,0.00,115.51,4.71,0.00
526,waiter,13140.24,0.00,92.64,193.72,0.00
527,waiter,13190.15,0.00,38.67,259.76,0.00
528,waiter,13216.82,0.00,3.85,470.65,0.00
529,barista,13220.67,0.00,4.76,253.04,0.00
