order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
528,barista,13691.56,0.00,233.25,10.75,0.00
529,barista,13697.14,0.00,60.79,6.82,0.00
530,waiter,13735.07,0.00,9.76,37.93,0.00
531,barista,13757.93,13.09,99.06,0.00,13.09
532,waiter,13781.25,0.00,54.45,36.41,0.00
533,barista,13835.70,0.00,222.62,30.06,0.00
534,barista,13858.16,0.00,47.45,96.69,0.00
535,barista,13861.89,0.00,11.44,4.91,0.00
536,waiter,13947.74,0.00,27.01,112.04,0.00
537,barista,13974.75,0.00,34.61,49.93,0.00
538,waiter,14034.77,0.00,154.25,60.03,0.00
539,waiter,14094.33,0.00,197.41,402.77,0.00
540,barista,14189.02,0.00,33.92,130.71,0.00
541,waiter,14204.39,0.00,1.51,15.37,0.00
542,barista,14205.90,0.00,14.63,196.55,0.00
543,barista,14230.26,0.00,7.72,7.31,0.00
544,waiter,14230.59,0.00,2.82,24.69,0.00
545,barista,14233.41,0.00,63.80,12.88,0.00
546,barista,14291.74,0.00,150.22,53.76,0.00
547,waiter,14344.84,0.00,69.16,111.43,0.00
548,waiter,14388.69,0.00,8.22,96.95,0.00
549,barista,14396.91,0.00,149.86,99.69,0.00
550,barista,14414.00,0.00,177.10,508.39,0.00
551,waiter,14527.22,0.00,1.61,113.22,0.00
552,barista,14528.83,0.00,81.53,86.87,0.00
553,barista,14607.07,0.00,12.64,60.30,0.00
554,waiter,14714.06,0.00,60.27,185.23,0.00
555,barista,14751.51,0.00,10.93,141.15,0.00
556,waiter,14757.01,0.00,13.44,360.11,0.00
557,barista,14770.45,0.00,21.29,8.01,0.00
558,barista,14774.33,0.00,20.16,154.63,0.00
559,waiter,14776.13,0.00,0.89,1.80,0.00
560,barista,14777.02,0.00,38.45,185.93,0.00
561,waiter,14786.19,0.00,4.30,9.17,0.00
562,barista,14790.49,0.00,35.66,917.16,0.00
563,waiter,14832.95,0.00,184.82,42.46,0.00
564,waiter,14916.34,0.00,84.92,145.89,0.00
565,barista,14992.95,0.00,28.24,201.21,0.00
566,barista,15001.27,0.00,21.62,206.78,0.00
567,waiter,15002.98,0.00,238.26,1.71,0.00
568,barista,15017.77,0.00,25.62,202.30,0.00
569,barista,15045.29,0.00,48.89,24.11,0.00
570,waiter,15067.90,0.00,12.54,50.13,0.00
571,barista,15080.43,0.00,13.19,57.54,0.00
572,waiter,15084.83,0.00,34.21,4.40,0.00
573,waiter,15101.09,0.00,52.67,1660.60,0.00
574,waiter,15118.46,0.00,36.17,2162.40,0.00
575,barista,15119.04,0.00,14.74,24.85,0.00
576,barista,15153.77,0.00,280.05,19.99,0.00
577,barista,15154.62,0.00,9.21,61.00,0.00
578,barista,15241.24,0.00,9.30,77.40,0.00
579,barista,15241.45,0.00,3.45,198.06,0.00
580,barista,15357.95,0.00,2.57,107.41,0.00
581,waiter,15372.48,0.00,78.89,253.44,0.00
582,waiter,15389.57,0.00,19.81,148.33,0.00
583,barista,15392.58,0.00,18.88,32.06,0.00
584,barista,15409.38,0.00,17.76,164.49,0.00
585,waiter,15433.65,0.00,39.15,24.27,0.00
586,barista,15451.37,0.00,39.16,17.55,0.00
587,barista,15472.80,0.00,91.10,61.34,0.00
588,waiter,15520.07,0.00,53.55,68.70,0.00
589,barista,15540.92,0.00,28.94,50.39,0.00
590,waiter,15542.71,0.00,60.25,69.91,0.00
591,barista,15560.20,0.00,126.73,133.06,0.00
592,barista,15573.62,0.00,8.08,3.76,0.00
593,barista,15602.96,0.00,7.35,21.27,0.00
594,waiter,15629.06,0.00,153.09,55.44,0.00
595,waiter,15703.06,0.00,29.66,100.10,0.00
596,barista,15732.72,0.00,260.54,122.41,0.00
597,barista,15737.02,0.00,40.38,173.12,0.00
598,barista,15782.15,0.00,99.63,4.75,0.00
599,barista,15789.22,0.00,2.63,102.29,0.00
600,waiter,15809.29,0.00,21.79,27.13,0.00
601,barista,15831.08,0.00,2.61,39.23,0.00
602,waiter,15840.01,0.00,6.22,8.93,0.00
603,barista,15846.23,0.00,20.09,12.54,0.00
604,barista,15966.17,0.00,108.93,84.39,0.00
605,barista,15976.22,0.00,8.01,109.90,0.00
606,waiter,16023.72,0.00,64.26,177.50,0.00
607,waiter,16061.31,0.00,16.29,328.59,0.00
608,waiter,16064.57,0.00,27.73,910.81,0.00
609,barista,16076.38,0.00,36.87,83.12,0.00
610,barista,16077.60,0.00,29.05,2.50,0.00
611,barista,16087.98,0.00,69.83,103.76,0.00
612,barista,16092.30,0.00,12.70,1266.14,0.00
613,waiter,16094.21,0.00,46.24,6.23,0.00
614,waiter,16102.33,0.00,28.72,24.73,0.00
615,waiter,16126.91,0.00,27.64,34.61,0.00
616,barista,16131.05,0.00,88.60,17.80,0.00
617,barista,16140.45,0.00,165.15,33.80,0.00
618,barista,16154.55,0.00,154.86,49.54,0.00
619,waiter,16169.01,0.00,40.15,28.56,0.00
620,barista,16209.16,0.00,4.64,51.35,0.00
621,waiter,16295.81,0.00,28.88,86.65,0.00
622,barista,16324.70,0.00,3.60,105.05,0.00
623,waiter,16335.51,0.00,30.31,10.82,0.00
624,barista,16365.83,0.00,12.29,37.53,0.00
625,waiter,16420.64,0.00,88.00,54.82,0.00
626,barista,16471.92,0.00,70.82,93.80,0.00
627,waiter,16472.32,0.00,1.79,341.27,0.00
628,barista,16474.11,0.00,78.68,168.51,0.00
629,waiter,16500.60,0.00,76.52,26.48,0.00
630,barista,16508.64,0.00,69.31,294.84,0.00
631,barista,16577.12,0.00,49.38,34.37,0.00
632,barista,16716.86,0.00,41.36,90.37,0.00
633,waiter,16751.99,0.00,19.35,243.35,0.00
634,barista,16771.34,0.00,36.49,13.12,0.00
635,barista,16874.42,0.00,109.97,66.60,0.00
636,barista,16951.27,0.00,59.87,398.48,0.00
637,waiter,16978.89,0.00,77.59,207.56,0.00
638,waiter,16986.66,0.00,124.35,409.55,0.00
639,barista,17033.25,0.00,81.67,48.85,0.00
640,barista,17056.48,0.00,21.81,45.34,0.00
641,waiter,17066.54,0.00,24.60,10.05,0.00
642,barista,17091.13,0.00,8.04,12.84,0.00
643,barista,17111.01,0.00,167.16,11.83,0.00
644,waiter,17200.99,0.00,2.45,109.86,0.00
645,barista,17203.44,0.00,46.52,88.52,0.00
646,waiter,17230.46,0.00,89.46,27.02,0.00
647,waiter,17317.60,0.00,58.77,206.60,0.00
648,barista,17319.93,0.00,212.66,69.96,0.00
649,waiter,17344.06,0.00,60.48,24.13,0.00
650,barista,17376.37,0.00,33.98,98.21,0.00
651,waiter,17377.80,0.00,17.34,1.43,0.00
652,barista,17395.15,0.00,21.67,817.19,0.00
653,barista,17404.54,0.00,67.18,1095.12,0.00
654,waiter,17415.91,0.00,124.90,11.37,0.00
655,waiter,17430.62,0.00,13.32,35.47,0.00
656,barista,17432.09,0.00,28.11,21.74,0.00
657,waiter,17434.90,0.00,120.40,1280.36,0.00
658,barista,17443.93,0.00,57.06,27.11,0.00
659,waiter,17489.39,0.00,81.19,45.45,0.00
660,barista,17495.26,0.00,4.60,35.06,0.00
661,waiter,17522.63,0.00,33.46,2368.01,0.00
662,barista,17540.81,0.00,39.85,8.22,0.00
663,barista,17555.31,0.00,47.76,55.45,0.00
664,barista,17556.10,0.00,15.16,55.10,0.00
665,barista,17570.58,0.00,41.98,98.86,0.00
666,waiter,17642.15,0.00,63.59,101.34,0.00
667,waiter,17642.55,0.00,31.03,71.97,0.00
668,waiter,17669.54,0.00,7.78,114.23,0.00
669,barista,17673.59,0.00,36.21,92.93,0.00
670,barista,17677.32,0.00,58.78,74.25,0.00
671,barista,17705.74,0.00,125.93,134.49,0.00
672,waiter,17752.94,0.00,60.25,47.20,0.00
673,barista,17755.15,0.00,41.46,45.35,0.00
674,waiter,17756.26,0.00,68.30,82.67,0.00
675,waiter,17772.59,0.00,227.19,95.27,0.00
676,barista,17783.10,0.00,7.43,47.01,0.00
677,waiter,17798.43,0.00,83.73,242.34,0.00
678,barista,17813.19,0.00,45.26,16.59,0.00
679,waiter,17817.49,0.00,11.14,4.29,0.00
680,barista,17824.56,0.00,40.92,34.03,0.00
681,barista,17828.63,0.00,5.41,216.08,0.00
682,waiter,17838.04,0.00,56.60,9.41,0.00
683,barista,17882.17,0.00,136.05,23.71,0.00
684,barista,17894.64,0.00,22.48,29.16,0.00
685,waiter,17935.41,0.00,14.66,40.77,0.00
686,barista,17950.07,0.00,0.14,32.96,0.00
687,barista,17999.78,0.00,51.47,49.57,0.00
