order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
87,barista,2031.71,0.00,67.46,13.09,0.00
88,waiter,2044.66,0.00,32.52,41.14,0.00
89,barista,2059.26,0.00,15.42,111.29,0.00
90,barista,2068.42,0.00,39.23,116.00,0.00
91,barista,2077.17,0.00,4.32,2.50,0.00
92,waiter,2080.57,0.00,64.98,3.40,0.00
93,barista,2128.18,0.00,55.92,29.01,0.00
94,waiter,2138.81,0.00,18.65,10.64,0.00
95,waiter,2141.67,0.00,28.52,82.41,0.00
96,barista,2145.55,0.00,7.49,64.06,0.00
97,barista,2157.47,0.00,165.23,4.42,0.00
98,barista,2170.19,0.00,52.76,62.54,0.00
99,waiter,2222.93,0.00,186.66,77.38,0.00
100,waiter,2239.21,0.00,14.37,81.75,0.00
101,barista,2253.58,0.00,23.12,69.48,0.00
102,waiter,2257.12,0.00,2.83,3.53,0.00
103,barista,2259.95,0.00,18.94,37.00,0.00
104,waiter,2290.66,0.00,5.78,30.72,0.00
105,barista,2296.45,0.00,176.49,19.74,0.00
106,waiter,2346.77,0.00,16.56,50.32,0.00
107,waiter,2356.86,0.00,62.04,186.68,0.00
108,barista,2363.33,0.00,98.88,40.64,0.00
109,waiter,2376.25,0.00,102.82,12.92,0.00
110,waiter,2380.20,0.00,59.39,2380.20,0.00
111,barista,2409.60,0.00,32.72,130.71,0.00
112,barista,2418.90,0.00,20.34,574.01,0.00
113,barista,2439.59,0.00,32.10,0.35,0.00
114,waiter,2466.01,0.00,1.80,56.41,0.00
115,barista,2467.81,0.00,14.93,5.59,0.00
116,barista,2479.07,0.00,161.19,6.14,0.00
117,waiter,2510.22,0.00,5.39,42.42,0.00
118,barista,2515.61,0.00,97.34,32.87,0.00
119,waiter,2575.91,0.00,2.54,60.30,0.00
120,barista,2578.45,0.00,27.05,136.14,0.00
121,waiter,2584.72,0.00,93.26,6.26,0.00
122,barista,2627.43,0.00,1.57,14.48,0.00
123,waiter,2627.77,0.00,26.44,148.69,0.00
124,barista,2654.21,0.00,23.36,13.95,0.00
125,waiter,2662.43,0.00,16.35,8.22,0.00
126,waiter,2673.90,0.00,8.49,255.00,0.00
127,barista,2677.97,0.00,41.73,0.40,0.00
128,barista,2678.78,0.00,68.88,49.77,0.00
129,barista,2682.39,0.00,19.87,76.88,0.00
130,waiter,2698.45,0.00,1.72,20.47,0.00
131,barista,2700.17,0.00,19.89,228.48,0.00
132,waiter,2763.32,0.00,9.14,63.15,0.00
133,barista,2772.46,0.00,106.64,52.75,0.00
134,waiter,2789.51,0.00,17.15,17.05,0.00
135,barista,2806.67,0.00,11.24,59.01,0.00
136,barista,2923.07,0.00,7.74,43.97,0.00
137,waiter,2940.63,0.00,33.84,133.96,0.00
138,waiter,2945.63,0.00,49.34,266.85,0.00
139,barista,2974.47,0.00,45.95,43.66,0.00
140,barista,2994.97,0.00,228.59,177.07,0.00
141,barista,3117.33,0.00,9.61,96.92,0.00
142,waiter,3196.94,0.00,2.17,222.47,0.00
143,barista,3199.11,0.00,9.81,72.16,0.00
144,barista,3297.41,0.00,10.64,88.49,0.00
145,barista,3329.74,0.00,135.14,21.70,0.00
146,barista,3349.95,0.00,179.29,126.40,0.00
147,barista,3351.90,0.00,14.12,649.65,0.00
148,barista,3462.27,0.00,129.03,96.24,0.00
149,waiter,3526.49,0.00,27.86,327.39,0.00
150,waiter,3536.11,0.00,13.50,541.14,0.00
151,barista,3549.61,0.00,38.68,84.72,0.00
152,barista,3554.36,0.00,76.79,25.11,0.00
153,waiter,3592.77,0.00,204.70,38.41,0.00
154,barista,3594.46,0.00,34.08,6.16,0.00
155,waiter,3623.04,0.00,74.43,73.43,0.00
156,barista,3697.47,0.00,2.10,68.93,0.00
157,waiter,3705.42,0.00,6.93,7.95,0.00
158,barista,3712.35,0.00,4.07,12.78,0.00
159,waiter,3715.96,0.00,26.84,3.61,0.00
160,barista,3721.27,0.00,85.94,4.85,0.00
161,waiter,3724.70,0.00,51.95,1042.31,0.00
162,barista,3742.80,0.00,14.66,111.65,0.00
163,barista,3776.65,0.00,75.47,19.19,0.00
164,barista,3786.94,0.00,22.83,195.65,0.00
165,barista,3797.47,0.00,142.39,1077.41,0.00
166,barista,3846.15,0.00,11.42,38.94,0.00
167,waiter,3851.02,0.00,181.89,53.55,0.00
168,waiter,3906.00,0.00,164.10,163.20,0.00
169,barista,3912.74,0.00,51.08,55.17,0.00
170,waiter,3996.82,0.00,53.68,220.17,0.00
171,barista,4032.91,0.00,96.26,69.09,0.00
172,waiter,4050.34,0.00,20.67,17.43,0.00
173,barista,4050.49,0.00,7.97,198.38,0.00
174,waiter,4056.17,0.00,27.44,5.67,0.00
175,waiter,4057.00,0.00,110.75,1617.41,0.00
176,barista,4070.10,0.00,17.86,11.63,0.00
177,barista,4071.01,0.00,51.26,261.24,0.00
178,barista,4083.60,0.00,20.59,143.74,0.00
179,barista,4167.75,0.00,1.45,38.58,0.00
180,waiter,4173.38,0.00,19.96,102.38,0.00
181,barista,4193.35,0.00,114.02,24.14,0.00
182,waiter,4205.77,0.00,31.96,12.42,0.00
183,barista,4218.91,0.00,31.33,130.96,0.00
184,barista,4237.73,0.00,20.46,115.46,0.00
185,waiter,4245.31,0.00,59.50,7.58,0.00
186,barista,4304.81,0.00,16.74,54.57,0.00
187,barista,4335.50,0.00,21.57,28.13,0.00
188,waiter,4348.91,0.00,55.85,44.10,0.00
189,barista,4404.76,0.00,46.51,47.69,0.00
190,waiter,4489.74,0.00,52.38,84.98,0.00
191,barista,4527.65,0.00,109.33,76.38,0.00
192,barista,4542.12,0.00,31.00,220.58,0.00
193,waiter,4563.30,0.00,72.98,21.17,0.00
194,waiter,4616.32,0.00,14.62,546.22,0.00
195,barista,4630.94,0.00,7.34,57.82,0.00
196,barista,4636.28,0.00,158.99,378.09,0.00
197,waiter,4695.82,0.00,46.46,59.55,0.00
198,waiter,4711.94,0.00,31.58,81.00,0.00
199,barista,4742.28,0.00,107.96,105.30,0.00
200,barista,4743.52,0.00,37.26,105.24,0.00
201,barista,4745.41,0.00,61.88,641.22,0.00
202,waiter,4848.53,0.00,116.13,106.25,0.00
203,waiter,4928.97,0.00,16.51,185.45,0.00
204,barista,4945.48,0.00,12.81,95.24,0.00
205,barista,4964.66,0.00,17.09,6.37,0.00
206,barista,5015.83,0.00,76.03,34.08,0.00
207,barista,5052.55,0.00,32.34,271.77,0.00
208,waiter,5070.65,0.00,38.13,105.98,0.00
209,barista,5089.08,0.00,72.33,4.18,0.00
210,waiter,5095.77,0.00,9.18,150.29,0.00
211,barista,5104.96,0.00,65.47,13.10,0.00
212,barista,5108.78,0.00,81.21,313.52,0.00
213,waiter,5159.64,0.00,23.13,50.86,0.00
214,waiter,5169.07,0.00,214.25,64.11,0.00
215,waiter,5173.17,0.00,4.16,1089.56,0.00
216,barista,5177.33,0.00,55.17,6.90,0.00
217,barista,5182.77,0.00,85.03,21.36,0.00
218,waiter,5201.45,0.00,66.57,18.68,0.00
219,waiter,5256.01,0.00,31.67,78.68,0.00
220,barista,5268.02,0.00,41.79,35.53,0.00
221,waiter,5287.49,0.00,27.79,19.47,0.00
222,barista,5287.68,0.00,47.49,19.87,0.00
223,waiter,5309.24,0.00,79.60,21.57,0.00
224,barista,5315.29,0.00,94.58,5.47,0.00
225,barista,5383.32,0.00,29.19,48.16,0.00
226,barista,5388.84,0.00,49.83,198.85,0.00
227,waiter,5504.74,0.00,93.44,189.45,0.00
228,barista,5506.11,0.00,23.01,96.25,0.00
229,barista,5512.14,0.00,25.02,99.63,0.00
230,barista,5546.04,0.00,211.19,16.92,0.00
231,barista,5546.93,0.00,54.63,9.77,0.00
232,barista,5598.18,0.00,127.70,159.50,0.00
233,waiter,5621.39,0.00,57.65,23.21,0.00
234,barista,5676.40,0.00,22.86,74.85,0.00
235,barista,5676.45,0.00,54.57,869.16,0.00
236,barista,5699.26,20.22,17.66,0.00,20.22
237,waiter,5700.00,5.00,157.10,20.96,5.00
238,waiter,5761.08,0.00,10.71,377.76,0.00
239,barista,5771.79,0.00,40.32,14.56,0.00
240,waiter,5790.66,0.00,32.19,18.86,0.00
241,waiter,5794.39,0.00,110.84,405.55,0.00
242,barista,5809.69,0.00,54.40,92.77,0.00
243,barista,5822.84,0.00,10.40,10.73,0.00
244,barista,5857.10,0.00,42.87,23.85,0.00
245,waiter,5868.49,0.00,60.83,11.39,0.00
246,waiter,5874.82,0.00,8.44,51.98,0.00
247,waiter,5882.51,0.00,35.07,1714.76,0.00
248,barista,5883.26,0.00,1.49,19.17,0.00
249,waiter,5887.55,0.00,82.80,4.29,0.00
250,barista,5905.23,0.00,51.92,5.26,0.00
251,barista,5917.58,0.00,108.43,32.83,0.00
252,barista,5929.32,0.00,54.54,203.45,0.00
253,barista,5970.36,0.00,63.07,13.21,0.00
254,barista,6000.01,0.00,244.05,16.15,0.00
255,waiter,6026.65,0.00,0.06,97.32,0.00
256,barista,6026.70,0.00,1.27,0.69,0.00
257,waiter,6031.09,0.00,147.95,4.39,0.00
258,waiter,6081.08,0.00,23.45,110.73,0.00
259,barista,6104.53,0.00,23.20,71.11,0.00
260,waiter,6115.79,0.00,42.68,11.27,0.00
261,barista,6158.47,0.00,90.36,30.74,0.00
262,barista,6179.04,0.00,52.11,151.07,0.00
263,barista,6253.18,0.00,94.41,4.34,0.00
264,waiter,6261.72,0.00,28.48,82.68,0.00
265,waiter,6279.10,0.00,1.45,120.63,0.00
266,barista,6280.56,0.00,62.74,49.41,0.00
267,waiter,6280.96,0.00,4.09,0.40,0.00
268,barista,6285.05,0.00,36.09,40.99,0.00
269,waiter,6285.32,0.00,23.63,0.27,0.00
270,barista,6290.20,0.00,53.14,559.18,0.00
271,barista,6321.14,12.19,32.40,0.00,12.19
272,barista,6376.55,0.00,65.59,28.96,0.00
273,waiter,6385.96,0.00,103.43,95.76,0.00
274,barista,6489.40,0.00,92.40,47.25,0.00
275,waiter,6513.78,0.00,118.82,24.38,0.00
276,waiter,6517.28,0.00,93.99,208.34,0.00
277,waiter,6603.73,0.00,228.58,698.50,0.00
278,barista,6611.27,0.00,16.45,29.48,0.00
279,waiter,6613.62,0.00,0.16,2.35,0.00
280,barista,6613.78,0.00,83.09,270.49,0.00
281,barista,6616.12,0.00,92.04,262.58,0.00
282,barista,6631.40,0.00,126.53,3.68,0.00
283,barista,6632.60,0.00,33.16,289.25,0.00
284,barista,6722.13,0.00,98.14,25.25,0.00
285,waiter,6757.45,0.00,391.68,124.85,0.00
286,barista,6761.39,0.00,2.73,3.47,0.00
287,waiter,6761.48,0.00,4.69,147.70,0.00
288,barista,6766.18,0.00,4.04,2.06,0.00
289,barista,6832.31,0.00,76.48,62.09,0.00
290,waiter,6896.21,0.00,56.56,130.03,0.00
291,barista,6916.96,0.00,18.73,8.17,0.00
292,barista,6952.76,0.00,13.17,17.08,0.00
293,waiter,6994.29,0.00,118.02,41.53,0.00
294,waiter,7028.12,0.00,49.30,195.82,0.00
295,barista,7077.42,0.00,3.08,111.48,0.00
296,barista,7112.31,0.00,13.52,31.81,0.00
297,waiter,7116.56,0.00,24.19,4.25,0.00
298,barista,7124.64,0.00,97.83,304.38,0.00
299,waiter,7134.86,0.00,61.03,57.44,0.00
300,barista,7140.75,0.00,25.27,14.92,0.00
301,barista,7147.61,0.00,23.79,439.45,0.00
302,barista,7149.13,0.00,61.47,483.37,0.00
303,barista,7195.89,0.00,17.22,29.87,0.00
304,barista,7218.19,0.00,2.63,5.08,0.00
305,waiter,7260.83,0.00,1.94,111.70,0.00
306,barista,7262.46,0.00,222.19,41.64,0.00
307,barista,7262.76,0.00,85.27,40.29,0.00
308,waiter,7395.89,0.00,7.52,133.13,0.00
309,barista,7403.41,0.00,138.62,55.38,0.00
310,waiter,7407.27,0.00,22.28,3.86,0.00
311,barista,7429.54,0.00,5.99,258.14,0.00
312,waiter,7471.59,0.00,21.07,42.05,0.00
313,waiter,7487.93,0.00,39.56,347.17,0.00
314,barista,7492.66,0.00,23.75,8.02,0.00
315,waiter,7517.30,0.00,154.61,24.64,0.00
316,barista,7527.49,0.00,60.61,11.07,0.00
317,waiter,7595.02,0.00,2.03,67.53,0.00
318,waiter,7596.97,0.00,2.32,401.08,0.00
319,barista,7597.05,0.00,80.76,8.96,0.00
320,barista,7599.29,0.00,17.27,57.26,0.00
321,waiter,7601.11,0.00,16.93,4.05,0.00
322,barista,7618.03,0.00,3.62,1.47,0.00
323,waiter,7658.16,0.00,67.70,40.13,0.00
324,barista,7671.92,0.00,13.97,50.27,0.00
325,barista,7687.86,0.00,55.17,10.04,0.00
326,barista,7725.86,0.00,2.34,39.98,0.00
327,waiter,7908.28,0.00,10.30,236.36,0.00
328,barista,7918.57,0.00,29.16,175.55,0.00
329,barista,7920.20,0.00,32.11,192.00,0.00
330,waiter,8012.03,0.00,4.13,93.46,0.00
331,barista,8016.16,0.00,147.25,68.42,0.00
332,waiter,8094.37,0.00,99.49,78.21,0.00
333,barista,8193.86,0.00,17.08,30.46,0.00
334,waiter,8207.99,0.00,8.82,14.13,0.00
335,barista,8216.81,0.00,29.85,5.87,0.00
336,waiter,8234.98,0.00,44.92,18.17,0.00
337,waiter,8248.70,0.00,6.78,522.83,0.00
338,barista,8255.47,0.00,21.76,8.81,0.00
339,waiter,8259.47,0.00,39.33,3.99,0.00
340,waiter,8259.84,0.00,25.79,660.55,0.00
341,waiter,8279.87,0.00,33.28,2362.29,0.00
342,barista,8279.89,0.00,131.88,2.66,0.00
343,barista,8285.63,0.00,74.90,333.32,0.00
344,barista,8298.80,0.00,8.66,863.26,0.00
345,waiter,8307.34,0.00,7.01,27.44,0.00
346,barista,8313.15,0.00,70.55,5.69,0.00
347,barista,8314.34,0.00,13.95,1103.75,0.00
348,waiter,8450.27,0.00,65.63,135.93,0.00
349,waiter,8471.23,0.00,189.93,172.43,0.00
350,barista,8515.90,0.00,25.68,104.12,0.00
351,barista,8558.15,0.00,83.73,16.56,0.00
352,waiter,8574.01,0.00,10.43,58.11,0.00
353,waiter,8577.92,0.00,13.16,292.29,0.00
354,barista,8584.43,0.00,122.47,223.91,0.00
355,barista,8591.08,0.00,104.89,207.38,0.00
356,barista,8661.16,0.00,26.61,19.28,0.00
357,barista,8662.73,0.00,78.66,334.44,0.00
358,barista,8687.77,22.37,31.94,0.00,22.37
359,barista,8791.38,0.00,224.58,71.68,0.00
360,barista,8796.50,0.00,93.29,89.59,0.00
361,barista,8804.00,0.00,3.08,108.03,0.00
362,waiter,8806.34,0.00,34.92,221.91,0.00
363,barista,8841.27,0.00,56.11,34.19,0.00
364,barista,8846.62,0.00,34.96,105.23,0.00
365,waiter,8939.59,0.00,6.98,98.32,0.00
366,barista,8946.57,0.00,130.83,56.79,0.00
367,barista,9025.82,0.00,17.90,9.86,0.00
368,waiter,9027.64,0.00,61.75,81.07,0.00
369,waiter,9062.62,0.00,11.48,401.46,0.00
370,waiter,9068.06,0.00,79.93,476.98,0.00
371,barista,9074.09,0.00,36.65,30.38,0.00
372,waiter,9084.07,0.00,98.51,9.98,0.00
373,barista,9089.40,0.00,129.68,11.99,0.00
374,barista,9107.14,0.00,46.86,209.76,0.00
375,waiter,9119.07,0.00,54.46,29.68,0.00
376,barista,9147.99,0.00,33.56,37.24,0.00
377,barista,9149.64,0.00,107.88,268.06,0.00
378,barista,9173.53,0.00,66.81,19.54,0.00
379,barista,9182.58,0.00,115.54,1.03,0.00
380,waiter,9183.27,0.00,113.17,9.74,0.00
381,waiter,9242.72,0.00,58.85,60.14,0.00
382,barista,9296.45,0.00,4.19,77.37,0.00
383,barista,9301.57,0.00,45.57,3.45,0.00
384,barista,9306.06,0.00,25.58,5.42,0.00
385,waiter,9330.16,0.00,27.95,33.71,0.00
386,waiter,9337.85,0.00,3.62,36.28,0.00
387,barista,9341.47,0.00,39.51,9.83,0.00
388,barista,9358.11,0.00,3.59,10.98,0.00
389,waiter,9387.04,0.00,39.11,28.93,0.00
390,waiter,9403.45,0.00,29.51,61.98,0.00
391,barista,9426.15,0.00,36.65,64.45,0.00
392,barista,9432.96,0.00,100.68,51.98,0.00
393,waiter,9458.30,0.00,55.00,32.15,0.00
394,waiter,9469.67,0.00,9.12,36.71,0.00
395,barista,9478.78,0.00,45.50,15.98,0.00
396,barista,9513.30,0.00,29.36,272.95,0.00
397,waiter,9639.14,0.00,32.10,125.85,0.00
398,barista,9671.25,0.00,1.97,146.97,0.00
399,waiter,9733.70,0.00,42.98,62.45,0.00
400,waiter,9769.06,0.00,14.39,290.28,0.00
401,barista,9776.67,0.00,42.73,103.46,0.00
402,barista,9783.46,0.00,19.99,249.82,0.00
403,waiter,9793.18,0.00,77.77,16.51,0.00
404,waiter,9827.77,0.00,27.78,44.31,0.00
405,barista,9855.54,0.00,38.00,36.14,0.00
406,barista,9870.95,0.00,170.14,67.51,0.00
407,barista,9955.43,0.00,19.84,61.89,0.00
408,barista,9981.80,0.00,53.79,6.53,0.00
409,waiter,10018.87,0.00,19.60,147.92,0.00
410,waiter,10033.85,0.00,384.98,178.30,0.00
411,barista,10038.47,0.00,3.46,2.88,0.00
412,waiter,10065.39,0.00,5.29,26.92,0.00
413,barista,10070.67,0.00,53.32,28.74,0.00
414,barista,10190.75,0.00,30.02,66.75,0.00
415,waiter,10212.38,0.00,69.25,141.70,0.00
416,waiter,10214.35,0.00,74.34,1066.35,0.00
417,waiter,10243.16,0.00,10.99,1930.01,0.00
418,barista,10254.16,0.00,11.25,33.39,0.00
419,barista,10281.62,0.00,6.65,16.22,0.00
420,barista,10288.68,0.00,88.13,0.40,0.00
421,waiter,10354.55,0.00,58.72,72.92,0.00
422,waiter,10368.90,0.00,61.43,80.22,0.00
423,barista,10413.27,0.00,147.51,36.46,0.00
424,barista,10418.82,0.00,19.52,377.73,0.00
425,barista,10430.33,0.00,11.52,887.67,0.00
426,waiter,10451.53,0.00,72.99,38.27,0.00
427,barista,10524.53,0.00,5.99,86.18,0.00
428,waiter,10535.70,0.00,39.50,11.18,0.00
429,waiter,10543.81,0.00,53.70,124.99,0.00
430,barista,10575.20,0.00,27.19,14.43,0.00
431,barista,10579.72,0.00,32.35,49.21,0.00
432,barista,10597.51,0.00,27.95,155.65,0.00
433,waiter,10681.35,0.00,41.11,106.15,0.00
434,waiter,10721.18,0.00,71.72,123.67,0.00
435,barista,10722.46,0.00,50.04,120.07,0.00
436,waiter,10752.99,0.00,24.40,30.53,0.00
437,waiter,10753.42,0.00,146.68,323.09,0.00
438,barista,10777.39,0.00,255.16,4.89,0.00
439,barista,10792.90,0.00,25.81,180.83,0.00
440,waiter,10797.13,0.00,15.17,19.74,0.00
441,barista,10812.31,0.00,96.76,186.84,0.00
442,barista,10827.21,0.00,54.18,8.50,0.00
443,waiter,10831.25,0.00,5.74,18.95,0.00
444,barista,10836.99,0.00,31.23,1579.47,0.00
445,waiter,10872.87,0.00,87.51,35.88,0.00
446,barista,10900.10,0.00,1.52,18.72,0.00
447,waiter,10952.28,0.00,149.69,159.39,0.00
448,barista,10960.38,0.00,38.52,58.76,0.00
449,barista,10961.07,0.00,45.89,52.00,0.00
450,barista,11083.07,0.00,47.06,50.52,0.00
451,barista,11101.98,0.00,89.48,103.08,0.00
452,waiter,11122.92,0.00,52.98,162.54,0.00
453,waiter,11173.46,0.00,4.19,71.48,0.00
454,barista,11175.90,0.00,6.74,45.77,0.00
455,barista,11177.65,0.00,103.09,170.69,0.00
456,barista,11295.19,0.00,14.91,112.54,0.00
457,waiter,11315.12,0.00,129.09,139.23,0.00
458,waiter,11329.59,0.00,23.79,151.94,0.00
459,waiter,11338.92,0.00,21.51,438.82,0.00
460,barista,11353.38,0.00,6.62,43.28,0.00
461,barista,11360.43,0.00,25.80,0.43,0.00
462,barista,11427.64,0.00,14.41,41.41,0.00
463,barista,11444.21,0.00,56.07,2.17,0.00
464,waiter,11452.15,0.00,12.17,7.93,0.00
465,barista,11461.98,0.00,58.56,270.52,0.00
466,barista,11464.32,0.00,8.93,183.58,0.00
467,waiter,11588.35,0.00,258.91,124.03,0.00
468,waiter,11607.83,0.00,145.60,254.45,0.00
469,barista,11610.39,0.00,25.30,110.10,0.00
470,barista,11631.30,0.00,1.85,110.76,0.00
471,waiter,11669.26,0.00,42.04,308.83,0.00
472,waiter,11673.16,0.00,35.18,1419.01,0.00
473,barista,11708.34,0.00,18.42,72.65,0.00
474,barista,11711.30,0.00,146.96,78.16,0.00
475,barista,11753.44,0.00,5.80,26.67,0.00
476,barista,11847.25,0.00,29.86,88.02,0.00
477,waiter,11881.16,0.00,100.52,33.91,0.00
478,waiter,11882.34,0.00,112.54,128.90,0.00
479,waiter,11959.21,0.00,8.21,247.91,0.00
480,barista,11967.42,0.00,43.99,90.30,0.00
481,barista,11981.68,0.00,11.68,123.42,0.00
482,barista,11994.87,0.00,4.63,1.52,0.00
483,barista,11997.77,0.00,7.27,524.52,0.00
484,waiter,12011.90,0.00,107.10,30.22,0.00
485,waiter,12047.02,0.00,54.78,52.15,0.00
486,barista,12097.90,0.00,48.13,86.50,0.00
487,barista,12101.81,0.00,47.46,102.31,0.00
488,barista,12119.01,0.00,9.22,113.97,0.00
489,waiter,12141.84,0.00,72.69,22.84,0.00
490,waiter,12166.69,0.00,80.78,64.88,0.00
491,waiter,12170.37,0.00,7.54,202.96,0.00
492,barista,12177.91,0.00,41.51,31.89,0.00
493,barista,12214.53,0.00,8.69,65.27,0.00
494,waiter,12216.52,0.00,18.59,1.99,0.00
495,waiter,12229.90,0.00,38.76,51.99,0.00
496,barista,12235.11,0.00,10.12,15.69,0.00
497,barista,12247.47,0.00,0.77,2.23,0.00
498,barista,12268.66,0.00,102.85,20.42,0.00
499,waiter,12283.37,0.00,5.00,48.26,0.00
500,barista,12288.37,0.00,61.80,65.14,0.00
501,barista,12302.73,0.00,33.63,174.50,0.00
502,barista,12378.09,0.00,8.37,6.57,0.00
503,barista,12427.37,0.00,110.04,40.91,0.00
504,barista,12470.79,0.00,31.08,120.62,0.00
505,barista,12482.14,0.00,59.54,145.78,0.00
506,barista,12644.72,0.00,18.45,107.31,0.00
507,barista,12667.55,0.00,157.26,4.39,0.00
508,waiter,12694.52,0.00,50.21,406.16,0.00
509,waiter,12718.47,0.00,167.01,471.01,0.00
510,waiter,12726.62,0.00,72.95,457.96,0.00
511,waiter,12736.91,0.00,26.87,1028.57,0.00
512,barista,12744.74,0.00,0.01,242.86,0.00
513,waiter,12758.20,0.00,89.73,13.47,0.00
514,barista,12763.78,0.00,30.27,19.04,0.00
515,waiter,12796.38,0.00,40.88,32.59,0.00
516,barista,12799.57,0.00,34.28,5.52,0.00
517,barista,12837.25,0.00,11.30,12.44,0.00
518,barista,12847.93,0.00,26.72,14.08,0.00
519,waiter,12854.82,0.00,9.41,6.89,0.00
520,barista,12864.24,0.00,124.61,15.69,0.00
521,barista,12885.48,0.00,0.30,10.84,0.00
522,barista,12981.14,0.00,3.49,95.36,0.00
523,waiter,13052.65,0.00,37.10,188.42,0.00
524,waiter,13080.47,0.00,20.64,194.98,0.00
525,barista,13089.75,0.00,1.75,100.91,0.00
526,barista,13101.11,0.00,182.03,9.61,0.00
527,waiter,13319.23,0.00,41.65,229.48,0.00
528,barista,13340.84,0.00,119.24,57.69,0.00
529,barista,13360.88,0.00,108.31,376.25,0.00
