order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
66,barista,1330.95,0.00,73.16,671.55,0.00
67,barista,1354.35,20.39,100.64,0.00,20.39
68,barista,1396.94,22.25,15.11,0.00,22.25
69,barista,1404.11,5.35,14.78,0.00,5.35
70,waiter,1430.30,0.00,87.61,31.54,0.00
71,waiter,1459.45,0.00,23.72,84.76,0.00
72,barista,1467.13,0.00,24.76,55.08,0.00
73,barista,1483.17,0.00,44.61,28.18,0.00
74,barista,1517.91,0.00,124.77,26.02,0.00
75,waiter,1519.96,0.00,1.02,2.05,0.00
76,barista,1520.98,0.00,31.65,5.30,0.00
77,waiter,1550.49,0.00,47.05,29.50,0.00
78,barista,1552.10,0.00,66.40,24.32,0.00
79,waiter,1560.58,0.00,65.34,77.41,0.00
80,waiter,1570.14,0.00,11.56,239.19,0.00
81,barista,1581.70,0.00,41.67,29.07,0.00
82,barista,1597.54,0.00,16.01,178.65,0.00
83,waiter,1611.58,0.00,23.03,14.04,0.00
84,waiter,1623.77,0.00,44.92,42.07,0.00
85,barista,1625.92,0.00,96.58,2.55,0.00
86,barista,1634.61,0.00,0.80,16.10,0.00
87,barista,1642.35,0.00,148.93,6.95,0.00
88,waiter,1646.25,0.00,2.86,11.64,0.00
89,barista,1649.11,0.00,29.16,6.43,0.00
90,barista,1668.08,0.00,112.98,54.53,0.00
91,waiter,1668.23,0.00,23.48,19.12,0.00
92,barista,1678.26,9.58,73.57,0.00,9.58
93,barista,1722.51,30.80,139.99,0.00,30.80
94,waiter,1740.10,0.00,94.72,48.39,0.00
95,waiter,1818.04,0.00,56.00,192.12,0.00
96,barista,1820.30,0.00,77.19,68.47,0.00
97,barista,1834.82,0.00,17.06,43.54,0.00
98,barista,1874.04,0.00,58.30,11.54,0.00
99,waiter,1932.40,0.00,2.95,97.58,0.00
100,barista,1935.35,0.00,25.73,37.85,0.00
101,waiter,1980.88,0.00,17.20,45.53,0.00
102,barista,1998.08,0.00,13.98,37.00,0.00
103,waiter,2039.78,0.00,17.13,41.70,0.00
104,barista,2056.90,0.00,57.11,44.85,0.00
105,waiter,2057.40,0.00,12.54,0.50,0.00
106,barista,2069.94,0.00,27.01,137.60,0.00
107,waiter,2124.61,0.00,17.01,54.67,0.00
108,waiter,2128.24,0.00,20.80,254.20,0.00
109,barista,2141.62,0.00,169.40,27.61,0.00
110,barista,2149.04,0.00,60.57,52.09,0.00
111,waiter,2206.11,0.00,123.14,64.48,0.00
112,barista,2222.98,0.00,29.63,13.37,0.00
113,waiter,2268.32,0.00,105.37,119.28,0.00
114,barista,2296.53,0.00,145.68,43.92,0.00
115,waiter,2317.99,0.00,66.44,649.31,0.00
116,waiter,2320.04,0.00,55.06,1006.93,0.00
117,barista,2329.25,0.00,51.35,18.23,0.00
118,waiter,2355.14,0.00,99.64,25.89,0.00
119,waiter,2369.77,0.00,10.66,1035.81,0.00
120,barista,2373.68,0.00,61.35,521.80,0.00
121,barista,2375.09,0.00,21.30,594.04,0.00
122,barista,2380.60,0.17,7.82,0.00,0.17
123,barista,2388.42,3.98,70.23,0.00,3.98
124,waiter,2453.23,0.00,72.50,79.55,0.00
125,barista,2454.78,0.00,20.52,12.57,0.00
126,barista,2525.73,0.00,67.86,67.09,0.00
127,barista,2657.91,0.00,119.41,64.32,0.00
128,waiter,2742.18,0.00,19.55,287.40,0.00
129,barista,2761.72,0.00,50.25,286.42,0.00
130,waiter,2765.57,0.00,14.26,3.85,0.00
131,waiter,2768.37,0.00,40.61,242.64,0.00
132,barista,2779.83,0.00,22.19,2.51,0.00
133,barista,2808.98,0.00,40.25,6.96,0.00
134,waiter,2831.64,0.00,75.45,51.82,0.00
135,waiter,2843.97,0.00,112.71,35.00,0.00
136,waiter,2893.85,0.00,101.79,509.42,0.00
137,barista,2907.09,0.00,338.11,57.87,0.00
138,waiter,2939.75,0.00,27.78,32.66,0.00
139,barista,2956.68,0.00,142.68,144.71,0.00
140,barista,2966.81,0.00,102.33,531.78,0.00
141,barista,2967.53,0.00,83.31,571.13,0.00
142,waiter,2989.28,0.00,50.87,21.75,0.00
143,barista,3050.84,55.20,72.67,0.00,55.20
144,waiter,3060.00,53.22,3.96,19.85,53.22
145,waiter,3060.00,26.50,41.15,103.32,26.50
146,barista,3069.14,28.99,29.42,0.00,28.99
147,barista,3098.56,34.60,156.62,0.00,34.60
148,barista,3099.36,29.80,68.51,0.00,29.80
149,waiter,3101.15,17.90,5.91,37.20,17.90
150,barista,3123.51,22.35,0.99,0.00,22.35
151,barista,3124.49,17.42,8.82,0.00,17.42
152,barista,3133.31,22.20,91.47,0.00,22.20
153,barista,3183.27,0.00,10.68,15.40,0.00
154,waiter,3212.93,0.00,75.33,105.86,0.00
155,waiter,3213.90,0.00,2.17,112.74,0.00
156,waiter,3215.22,0.00,13.17,219.58,0.00
157,barista,3216.07,0.00,62.89,22.11,0.00
158,barista,3228.38,0.00,26.47,3.60,0.00
159,barista,3284.96,0.00,0.64,39.75,0.00
160,barista,3288.26,0.00,112.40,2.67,0.00
161,barista,3353.89,0.00,128.81,74.94,0.00
162,waiter,3360.65,0.00,60.15,72.38,0.00
163,waiter,3411.50,0.00,70.14,195.43,0.00
164,barista,3420.80,0.00,37.41,20.14,0.00
165,waiter,3446.54,0.00,2.79,25.74,0.00
166,barista,3449.33,0.00,171.43,194.15,0.00
167,waiter,3456.10,0.00,162.61,6.78,0.00
168,barista,3481.63,0.00,117.17,23.43,0.00
169,barista,3492.53,0.00,21.92,9.83,0.00
170,barista,3526.42,0.00,38.20,11.97,0.00
171,waiter,3546.65,0.00,265.82,65.01,0.00
172,barista,3618.71,0.00,20.30,19.91,0.00
173,waiter,3654.06,0.00,44.42,35.35,0.00
174,waiter,3664.66,0.00,4.04,436.28,0.00
175,barista,3668.70,0.00,73.32,29.69,0.00
176,barista,3698.48,0.00,161.10,133.86,0.00
177,barista,3812.46,0.00,3.12,70.44,0.00
178,waiter,3825.27,0.00,223.70,126.79,0.00
179,barista,3896.74,0.00,34.32,81.15,0.00
180,waiter,3953.82,0.00,62.30,141.36,0.00
181,waiter,4001.96,0.00,22.35,333.25,0.00
182,barista,4016.12,0.00,23.61,85.06,0.00
183,barista,4024.31,0.00,19.71,164.73,0.00
184,waiter,4038.61,0.00,131.58,22.49,0.00
185,barista,4048.97,0.00,1.52,9.25,0.00
186,waiter,4094.04,0.00,74.67,45.07,0.00
187,waiter,4132.99,0.00,4.12,108.68,0.00
188,barista,4137.11,0.00,35.70,86.62,0.00
189,barista,4168.71,0.00,96.85,124.69,0.00
190,barista,4170.19,0.00,57.72,549.43,0.00
191,barista,4199.96,0.00,64.33,27.15,0.00
192,waiter,4245.28,0.00,64.22,76.56,0.00
193,barista,4248.71,0.00,101.10,20.80,0.00
194,waiter,4252.94,0.00,49.50,82.74,0.00
195,barista,4276.31,0.00,69.27,12.02,0.00
196,waiter,4294.29,0.00,66.69,157.17,0.00
197,barista,4302.44,0.00,72.51,36.87,0.00
198,barista,4309.50,0.00,5.99,1054.65,0.00
199,barista,4360.97,0.00,42.94,15.39,0.00
200,waiter,4385.50,0.00,30.64,76.00,0.00
201,barista,4416.14,0.00,1.08,12.22,0.00
202,barista,4418.90,0.00,58.76,1.68,0.00
203,waiter,4436.92,0.00,206.88,20.78,0.00
204,waiter,4452.74,0.00,16.81,150.30,0.00
205,barista,4469.55,0.00,148.83,94.60,0.00
206,barista,4552.09,0.00,50.84,74.42,0.00
207,barista,4643.80,0.00,4.16,40.87,0.00
208,barista,4689.26,0.00,46.74,41.31,0.00
209,waiter,4715.30,0.00,40.42,71.50,0.00
210,waiter,4727.82,0.00,13.32,258.27,0.00
211,barista,4741.14,0.00,7.14,5.14,0.00
212,barista,4755.72,0.00,18.88,7.45,0.00
213,waiter,4885.19,0.00,108.39,129.46,0.00
214,waiter,4938.50,0.00,8.26,197.37,0.00
215,barista,4946.76,0.00,90.75,172.16,0.00
216,waiter,4958.73,0.00,48.54,11.97,0.00
217,barista,4978.80,0.00,78.09,360.42,0.00
218,waiter,4990.29,0.00,79.61,629.32,0.00
219,barista,4993.57,0.00,43.17,643.76,0.00
220,barista,5007.27,0.00,59.60,691.77,0.00
221,waiter,5061.41,0.00,80.58,67.84,0.00
222,barista,5069.90,0.00,51.25,32.39,0.00
223,waiter,5072.72,0.00,17.34,65.45,0.00
224,barista,5090.06,0.00,20.51,33.17,0.00
225,waiter,5115.20,0.00,105.49,25.13,0.00
226,barista,5141.99,0.00,146.70,20.84,0.00
227,waiter,5176.45,0.00,102.27,34.46,0.00
228,waiter,5209.20,0.00,16.01,139.30,0.00
229,barista,5220.68,0.00,90.29,110.11,0.00
230,barista,5225.20,0.00,4.93,188.46,0.00
231,waiter,5262.80,0.00,20.62,42.11,0.00
232,barista,5277.41,0.00,98.35,47.28,0.00
233,barista,5278.73,0.00,54.65,211.86,0.00
234,waiter,5281.11,0.00,62.38,2.38,0.00
235,barista,5288.69,5.28,70.63,0.00,5.28
236,waiter,5302.46,0.00,32.09,19.05,0.00
237,barista,5334.54,0.00,14.25,23.57,0.00
238,waiter,5335.23,0.00,138.85,0.69,0.00
239,barista,5343.48,0.00,19.65,10.11,0.00
240,waiter,5422.39,0.00,23.48,78.91,0.00
241,barista,5445.87,0.00,113.95,86.55,0.00
242,barista,5474.08,0.00,40.05,125.28,0.00
243,waiter,5481.49,0.00,265.88,35.62,0.00
244,barista,5615.03,0.00,12.38,55.20,0.00
245,waiter,5648.49,0.00,5.42,174.41,0.00
246,barista,5653.91,0.00,72.81,26.50,0.00
247,waiter,5707.64,0.00,8.76,53.74,0.00
248,barista,5716.40,0.00,183.45,202.27,0.00
249,waiter,5739.69,0.00,1.32,23.29,0.00
250,barista,5741.02,0.00,119.67,14.31,0.00
251,barista,5747.36,0.00,55.17,371.60,0.00
252,waiter,5798.75,0.00,8.25,51.39,0.00
253,barista,5807.00,0.00,47.67,4.47,0.00
254,barista,5835.91,0.00,2.69,472.78,0.00
255,waiter,5857.36,0.00,66.45,50.36,0.00
256,waiter,5861.16,0.00,110.66,120.14,0.00
257,barista,5923.81,0.00,35.39,63.12,0.00
258,waiter,5925.94,0.00,3.44,2.13,0.00
259,barista,5929.39,0.00,4.27,29.53,0.00
260,barista,5971.82,0.00,212.53,12.63,0.00
261,waiter,6119.42,0.00,234.77,190.03,0.00
262,waiter,6156.59,0.00,34.44,184.77,0.00
263,waiter,6159.45,0.00,100.45,934.25,0.00
264,barista,6191.03,0.00,16.43,6.68,0.00
265,waiter,6245.69,0.00,27.72,54.66,0.00
266,waiter,6255.04,0.00,12.97,3879.94,0.00
267,barista,6259.90,0.00,99.81,52.44,0.00
268,waiter,6260.90,0.00,76.15,1.00,0.00
269,waiter,6265.78,0.00,7.93,3885.36,0.00
270,barista,6268.01,0.00,29.50,334.35,0.00
271,barista,6273.42,0.00,224.99,418.75,0.00
272,barista,6273.71,0.00,14.75,435.12,0.00
273,barista,6337.05,0.00,266.30,39.55,0.00
274,barista,6354.19,0.00,81.27,65.72,0.00
275,waiter,6385.87,0.00,10.75,31.68,0.00
276,barista,6396.62,0.00,43.13,36.91,0.00
277,barista,6477.08,0.00,40.21,37.33,0.00
278,barista,6505.52,0.00,8.36,7.12,0.00
279,barista,6507.83,0.00,118.03,72.37,0.00
280,waiter,6539.66,0.00,86.08,143.04,0.00
281,waiter,6595.58,0.00,75.48,322.16,0.00
282,barista,6625.74,0.00,68.42,108.45,0.00
283,barista,6671.06,0.00,17.02,67.71,0.00
284,barista,6733.73,0.00,0.55,39.57,0.00
285,barista,6737.20,0.00,193.46,2.92,0.00
286,waiter,6793.69,0.00,18.30,167.96,0.00
287,barista,6811.99,0.00,107.05,123.91,0.00
288,barista,6828.25,0.00,43.25,314.36,0.00
289,waiter,6889.73,0.00,72.03,77.74,0.00
290,waiter,6904.62,0.00,90.96,233.56,0.00
291,waiter,6910.08,0.00,47.31,573.03,0.00
292,waiter,6940.45,0.00,6.08,672.45,0.00
293,barista,6946.53,0.00,61.14,15.87,0.00
294,waiter,6953.45,0.00,64.77,6.92,0.00
295,barista,6957.39,0.00,27.76,38.35,0.00
296,barista,6961.76,0.00,132.90,90.26,0.00
297,barista,6995.58,0.00,38.34,10.44,0.00
298,barista,7018.22,0.00,58.97,10.55,0.00
299,barista,7028.48,0.00,160.66,402.62,0.00
300,barista,7077.68,0.00,59.31,0.48,0.00
301,waiter,7135.59,0.00,49.15,173.83,0.00
302,waiter,7180.70,0.00,39.62,185.11,0.00
303,barista,7184.73,0.00,92.51,47.74,0.00
304,waiter,7208.17,0.00,37.43,23.44,0.00
305,waiter,7211.27,0.00,142.50,253.89,0.00
306,barista,7220.31,0.00,55.23,186.39,0.00
307,barista,7245.60,0.00,47.89,150.94,0.00
308,barista,7268.71,0.00,73.95,79.57,0.00
309,barista,7353.78,0.00,26.67,76.54,0.00
310,waiter,7465.98,0.00,41.88,220.39,0.00
311,waiter,7496.97,0.00,47.25,276.65,0.00
312,barista,7507.86,0.00,15.12,127.41,0.00
313,barista,7544.22,0.00,23.86,21.24,0.00
314,waiter,7547.56,0.00,7.85,39.70,0.00
315,barista,7555.41,0.00,138.37,279.87,0.00
316,waiter,7569.80,0.00,35.24,14.39,0.00
317,waiter,7602.96,0.00,23.86,58.74,0.00
318,barista,7605.05,0.00,30.67,36.97,0.00
319,barista,7626.82,0.00,62.94,333.33,0.00
320,barista,7723.40,0.00,75.46,87.68,0.00
321,waiter,7759.08,0.00,57.19,154.04,0.00
322,waiter,7771.78,0.00,42.64,144.96,0.00
323,barista,7814.42,0.00,24.22,15.55,0.00
324,barista,7816.27,0.00,30.64,122.49,0.00
325,barista,7876.72,0.00,176.98,38.08,0.00
326,barista,7908.87,0.00,21.35,61.97,0.00
327,waiter,7923.26,0.00,39.53,106.99,0.00
328,waiter,7925.22,0.00,127.85,110.80,0.00
329,barista,7938.63,0.00,2.62,8.40,0.00
330,barista,7945.12,0.00,58.97,3.87,0.00
331,waiter,7952.51,0.00,19.69,598.74,0.00
332,barista,7962.79,0.00,18.84,273.04,0.00
333,barista,7972.20,0.00,51.45,629.55,0.00
334,waiter,7984.81,0.00,10.03,22.02,0.00
335,barista,7994.84,0.00,40.87,13.20,0.00
336,waiter,8028.11,0.00,34.70,33.27,0.00
337,barista,8053.07,0.00,12.00,48.98,0.00
338,barista,8062.81,0.00,56.42,9.11,0.00
339,waiter,8197.60,0.00,9.36,134.79,0.00
340,barista,8206.96,0.00,38.49,87.73,0.00
341,barista,8442.78,0.00,122.60,197.34,0.00
342,waiter,8455.72,0.00,2.92,248.77,0.00
343,barista,8458.64,0.00,20.79,393.57,0.00
344,barista,8498.45,0.00,60.56,19.02,0.00
345,waiter,8500.72,0.00,297.46,42.08,0.00
346,waiter,8529.01,0.00,10.48,475.94,0.00
347,barista,8539.49,0.00,44.55,503.78,0.00
348,barista,8551.92,0.00,30.46,528.27,0.00
349,barista,8671.63,0.00,48.78,106.24,0.00
350,waiter,8724.23,0.00,168.95,184.74,0.00
351,waiter,8768.39,0.00,34.74,796.19,0.00
352,waiter,8781.39,0.00,14.28,1763.17,0.00
353,barista,8795.67,0.00,7.75,75.26,0.00
354,barista,8798.18,0.00,26.95,239.17,0.00
355,barista,8803.13,0.00,86.18,219.09,0.00
356,barista,8804.63,0.00,43.04,1.22,0.00
357,waiter,8866.17,0.00,53.14,67.99,0.00
358,waiter,8869.74,0.00,103.72,66.61,0.00
359,barista,8893.18,0.00,120.39,45.51,0.00
360,waiter,8914.19,0.00,26.77,21.01,0.00
361,barista,8919.31,0.00,61.98,94.18,0.00
362,barista,8927.42,0.00,16.37,38.11,0.00
363,barista,8940.96,0.00,205.68,358.58,0.00
364,barista,8973.46,0.00,25.84,29.67,0.00
365,waiter,8989.21,0.00,7.43,69.90,0.00
366,barista,8996.64,0.00,61.47,15.35,0.00
367,barista,9024.88,0.00,9.48,11.31,0.00
368,waiter,9061.36,0.00,15.94,64.72,0.00
369,barista,9077.30,0.00,115.33,42.94,0.00
370,waiter,9111.84,0.00,25.69,34.54,0.00
371,waiter,9134.68,0.00,87.78,193.73,0.00
372,barista,9137.52,0.00,104.01,79.41,0.00
373,waiter,9147.52,0.00,65.98,9.99,0.00
374,barista,9202.93,0.00,23.47,10.31,0.00
375,barista,9213.50,0.00,25.22,214.20,0.00
376,barista,9222.46,0.00,89.86,75.83,0.00
377,waiter,9303.63,0.00,33.62,90.13,0.00
378,waiter,9315.77,0.00,3.73,93.31,0.00
379,barista,9319.50,0.00,11.79,93.10,0.00
380,barista,9337.25,0.00,126.74,5.96,0.00
381,waiter,9354.67,0.00,2.68,17.42,0.00
382,barista,9357.35,0.00,14.32,115.81,0.00
383,barista,9372.24,0.00,49.02,0.56,0.00
384,barista,9415.13,0.00,23.70,176.41,0.00
385,waiter,9482.90,0.00,63.18,125.55,0.00
386,barista,9546.08,0.00,8.80,82.10,0.00
387,barista,9716.73,0.00,67.06,161.85,0.00
388,waiter,9720.75,0.00,12.31,174.67,0.00
389,barista,9733.06,0.00,0.58,311.81,0.00
390,waiter,9734.96,0.00,221.02,1.90,0.00
391,waiter,9779.65,0.00,77.09,460.14,0.00
392,waiter,9815.90,0.00,24.55,842.44,0.00
393,barista,9840.45,0.00,16.18,56.65,0.00
394,barista,9845.57,0.00,96.74,111.93,0.00
395,barista,9856.74,0.00,309.20,0.11,0.00
396,waiter,9869.80,0.00,38.41,13.06,0.00
397,barista,9872.24,0.00,20.94,433.41,0.00
398,waiter,9879.39,0.00,73.40,38.94,0.00
399,barista,9908.21,0.00,144.70,15.03,0.00
400,barista,9952.78,0.00,6.41,10.48,0.00
401,barista,9955.98,0.00,377.41,643.66,0.00
402,waiter,9961.90,0.00,48.47,5.92,0.00
403,waiter,9977.99,0.00,5.50,69.78,0.00
404,barista,9983.49,0.00,2.17,24.29,0.00
405,barista,10010.37,0.00,29.56,24.71,0.00
406,waiter,10010.59,0.00,9.68,0.22,0.00
407,barista,10039.93,19.65,21.38,0.00,19.65
408,waiter,10145.22,0.00,79.53,124.94,0.00
409,waiter,10145.42,0.00,106.25,161.93,0.00
410,waiter,10149.86,0.00,38.05,197.08,0.00
411,barista,10187.91,0.00,93.67,21.97,0.00
412,barista,10207.96,0.00,131.01,146.65,0.00
413,barista,10224.75,0.00,91.66,171.84,0.00
414,barista,10281.58,29.91,1.94,0.00,29.91
415,barista,10283.52,31.74,10.88,0.00,31.74
416,waiter,10294.40,39.73,34.10,69.66,39.73
417,waiter,10294.40,34.89,122.50,42.74,34.89
418,barista,10328.50,0.00,74.12,34.10,0.00
419,barista,10331.66,0.00,7.65,15.25,0.00
420,waiter,10332.77,0.00,0.44,4.27,0.00
421,barista,10333.39,0.18,249.56,0.00,0.18
422,waiter,10408.96,0.00,83.95,75.75,0.00
423,barista,10416.23,0.00,19.86,13.62,0.00
424,barista,10416.91,0.00,1.64,77.93,0.00
425,barista,10486.76,0.00,117.53,50.66,0.00
426,barista,10492.90,0.00,20.19,74.36,0.00
427,barista,10531.24,0.00,46.03,18.15,0.00
428,barista,10586.42,0.00,33.77,9.15,0.00
429,waiter,10589.34,0.00,7.80,96.43,0.00
430,barista,10591.61,0.00,97.08,252.30,0.00
431,barista,10597.14,0.00,8.75,14.19,0.00
432,waiter,10651.61,0.00,167.70,54.48,0.00
433,waiter,10669.12,0.00,35.01,252.21,0.00
434,barista,10704.13,0.00,108.18,99.84,0.00
435,waiter,10792.09,0.00,13.68,87.96,0.00
436,waiter,10792.54,0.00,8.73,604.63,0.00
437,barista,10801.27,0.00,3.78,181.08,0.00
438,barista,10805.77,0.00,176.84,0.72,0.00
439,barista,10819.32,0.00,94.89,7.00,0.00
440,barista,10819.38,0.00,13.57,130.69,0.00
441,barista,10838.51,0.00,58.45,5.56,0.00
442,waiter,11212.53,0.00,36.91,393.21,0.00
443,waiter,11225.75,0.00,22.39,419.98,0.00
444,barista,11248.14,0.00,123.72,333.93,0.00
445,barista,11249.44,0.00,64.64,266.82,0.00
446,waiter,11268.55,0.00,111.87,19.12,0.00
447,waiter,11272.02,0.00,30.38,23.88,0.00
448,barista,11302.40,0.00,4.98,405.44,0.00
449,barista,11380.42,0.00,92.79,8.56,0.00
450,waiter,11431.25,0.00,3.28,50.83,0.00
451,barista,11434.53,0.00,8.73,120.45,0.00
452,barista,11445.63,0.00,31.82,2.37,0.00
453,waiter,11461.62,0.00,85.69,27.09,0.00
454,waiter,11483.45,0.00,31.09,181.05,0.00
455,barista,11514.54,0.00,40.42,41.33,0.00
456,waiter,11526.52,0.00,15.83,11.98,0.00
457,waiter,11533.06,0.00,17.86,731.79,0.00
458,barista,11542.35,0.00,12.17,64.90,0.00
459,barista,11547.31,0.00,21.52,239.93,0.00
460,waiter,11548.73,0.00,170.55,1.43,0.00
461,barista,11550.92,0.00,88.79,945.04,0.00
462,waiter,11600.19,0.00,7.34,57.84,0.00
463,barista,11607.53,0.00,26.13,52.56,0.00
464,barista,11608.57,0.00,103.78,54.05,0.00
465,barista,11665.71,0.00,12.93,32.05,0.00
466,barista,11670.84,0.00,12.68,102.01,0.00
467,waiter,11679.33,0.00,7.98,71.81,0.00
468,waiter,11685.55,0.00,153.84,134.63,0.00
469,barista,11687.31,0.00,6.13,8.67,0.00
470,waiter,11714.30,0.00,1.46,27.00,0.00
471,barista,11715.76,0.00,8.59,22.32,0.00
472,barista,11719.28,0.00,290.50,6.93,0.00
473,waiter,11774.57,0.00,69.14,55.28,0.00
474,barista,11839.39,0.00,33.36,115.05,0.00
475,barista,11843.70,0.00,16.41,160.18,0.00
476,barista,11860.95,0.00,48.60,0.84,0.00
477,barista,11972.88,0.00,24.95,100.14,0.00
478,waiter,12015.23,0.00,4.05,171.52,0.00
479,barista,12019.28,0.00,29.20,21.44,0.00
480,barista,12083.72,0.00,40.49,35.24,0.00
481,waiter,12164.69,0.00,5.58,145.41,0.00
482,barista,12170.26,0.00,12.44,46.05,0.00
483,barista,12176.01,0.00,35.89,166.24,0.00
484,barista,12189.08,0.00,44.76,6.37,0.00
485,waiter,12268.60,0.00,106.67,98.34,0.00
486,barista,12298.42,0.00,40.75,64.59,0.00
487,barista,12375.27,0.00,55.29,36.10,0.00
488,barista,12383.43,0.00,69.98,171.53,0.00
489,waiter,12528.90,0.00,107.95,153.62,0.00
490,barista,12549.41,0.00,79.84,118.85,0.00
491,waiter,12555.46,0.00,21.38,839.70,0.00
492,barista,12555.88,0.00,21.29,102.47,0.00
493,waiter,12559.68,0.00,2.39,720.29,0.00
494,barista,12562.06,0.00,54.25,652.52,0.00
495,barista,12576.84,0.00,32.62,937.13,0.00
496,barista,12636.85,0.00,10.26,7.60,0.00
497,waiter,12654.50,0.00,1.65,17.65,0.00
498,barista,12656.15,0.00,11.92,9.04,0.00
499,barista,12718.52,0.00,85.86,50.44,0.00
500,barista,12786.88,0.00,2.02,209.71,0.00
501,waiter,12847.34,0.00,61.86,191.18,0.00
502,barista,12909.19,0.00,15.09,104.82,0.00
503,barista,12960.39,0.00,68.77,36.10,0.00
504,waiter,12961.36,0.00,63.37,52.16,0.00
505,waiter,13024.45,0.00,4.51,447.61,0.00
506,barista,13024.73,0.00,146.58,235.83,0.00
507,barista,13028.96,0.00,21.04,412.64,0.00
508,barista,13049.65,0.00,57.47,20.49,0.00
509,waiter,13055.13,0.00,25.20,30.39,0.00
510,waiter,13079.00,0.00,112.81,50.04,0.00
511,barista,13080.33,0.00,3.91,30.33,0.00
512,waiter,13114.17,0.00,47.22,33.85,0.00
513,barista,13161.40,0.00,42.44,54.28,0.00
514,barista,13191.81,0.00,92.27,20.50,0.00
515,waiter,13199.37,0.00,34.58,37.98,0.00
516,barista,13233.95,0.00,34.38,30.11,0.00
517,waiter,13315.00,0.00,56.65,81.05,0.00
518,barista,13371.65,0.00,119.29,103.32,0.00
519,waiter,13374.65,0.00,4.92,3.00,0.00
520,waiter,13376.76,0.00,4.71,184.95,0.00
521,barista,13379.57,0.00,13.09,95.50,0.00
522,barista,13381.47,0.00,170.75,297.24,0.00
523,waiter,13441.72,0.00,10.49,62.15,0.00
524,barista,13452.21,0.00,274.97,59.55,0.00
525,barista,13461.53,0.00,4.77,852.07,0.00
526,waiter,13479.87,0.00,87.26,27.66,0.00
527,waiter,13482.87,0.00,12.19,101.40,0.00
528,waiter,13494.35,0.00,131.65,932.29,0.00
529,barista,13495.06,0.00,47.41,4.12,0.00
