order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
74,barista,1464.08,0.00,17.84,740.67,0.00
75,waiter,1567.85,0.00,11.88,104.93,0.00
76,barista,1579.73,0.00,117.34,84.97,0.00
77,waiter,1723.60,0.00,26.64,143.87,0.00
78,barista,1750.24,0.00,7.57,53.17,0.00
79,barista,1757.73,0.00,94.99,275.81,0.00
80,waiter,1801.48,0.00,63.22,51.25,0.00
81,waiter,1826.42,0.00,8.21,362.34,0.00
82,barista,1834.63,0.00,31.17,76.83,0.00
83,barista,1837.55,0.00,73.92,1350.97,0.00
84,waiter,1845.17,0.00,5.31,10.54,0.00
85,barista,1852.72,2.24,48.31,0.00,2.24
86,barista,1864.70,0.00,19.08,2.82,0.00
87,waiter,1947.13,0.00,45.29,82.43,0.00
88,barista,1956.57,0.00,11.96,72.79,0.00
89,waiter,1983.19,0.00,97.15,132.70,0.00
90,waiter,1984.85,0.00,23.04,1558.60,0.00
91,barista,1992.43,0.00,109.80,23.89,0.00
92,waiter,1993.26,0.00,66.16,0.84,0.00
93,waiter,1995.39,0.00,49.47,1600.99,0.00
94,barista,2007.89,0.00,78.81,142.08,0.00
95,barista,2044.87,0.00,128.12,143.84,0.00
96,barista,2059.42,0.00,41.36,147.95,0.00
97,barista,2086.70,6.36,38.69,0.00,6.36
98,barista,2209.31,0.00,152.23,107.08,0.00
99,waiter,2254.05,0.00,142.82,194.64,0.00
100,barista,2263.69,0.00,144.48,138.30,0.00
101,waiter,2264.45,0.00,41.40,184.11,0.00
102,barista,2305.86,0.00,107.90,132.87,0.00
103,waiter,2307.04,0.00,78.84,1.18,0.00
104,barista,2385.88,0.00,2.22,24.34,0.00
105,barista,2396.87,0.00,56.99,8.77,0.00
106,waiter,2427.61,0.00,47.18,30.74,0.00
107,waiter,2446.84,0.00,3.23,60.96,0.00
108,barista,2450.07,0.00,38.90,41.89,0.00
109,barista,2467.48,0.00,0.02,13.61,0.00
110,barista,2474.79,0.00,29.56,7.29,0.00
111,waiter,2508.02,0.00,60.22,33.23,0.00
112,waiter,2521.05,0.00,299.95,70.98,0.00
113,barista,2535.80,0.00,67.23,31.46,0.00
114,barista,2563.68,0.00,7.18,74.72,0.00
115,barista,2568.24,0.00,38.56,154.48,0.00
116,barista,2582.68,0.00,250.00,11.82,0.00
117,waiter,2668.17,0.00,7.19,99.93,0.00
118,barista,2675.36,0.00,9.24,72.32,0.00
119,waiter,2698.19,0.00,289.92,22.84,0.00
120,waiter,2698.32,0.00,92.71,690.43,0.00
121,waiter,2731.21,0.00,100.38,686.35,0.00
122,barista,2752.16,0.00,15.91,67.56,0.00
123,barista,2791.02,0.00,97.91,22.95,0.00
124,barista,2821.00,0.00,73.96,214.21,0.00
125,barista,2831.59,0.00,127.44,730.81,0.00
126,waiter,2843.72,0.00,17.07,22.71,0.00
127,barista,2860.79,0.00,0.42,28.11,0.00
128,waiter,2944.18,0.00,197.25,83.39,0.00
129,barista,2988.12,0.00,94.99,99.19,0.00
130,waiter,2993.39,0.00,10.03,5.27,0.00
131,barista,3003.42,0.00,65.88,142.21,0.00
132,waiter,3043.84,0.00,158.19,40.42,0.00
133,waiter,3100.39,0.00,212.16,309.37,0.00
134,barista,3141.43,0.00,9.74,58.32,0.00
135,waiter,3162.22,0.00,82.32,20.79,0.00
136,barista,3202.03,0.00,38.48,50.86,0.00
137,waiter,3217.17,0.00,8.24,15.14,0.00
138,barista,3225.42,0.00,188.92,156.11,0.00
139,barista,3244.54,0.00,18.13,4.02,0.00
140,barista,3312.56,0.00,25.07,49.89,0.00
141,barista,3314.58,0.00,13.92,419.61,0.00
142,waiter,3368.53,0.00,99.69,143.11,0.00
143,waiter,3423.76,0.00,112.18,179.22,0.00
144,barista,3464.06,0.00,168.52,126.43,0.00
145,barista,3468.22,0.00,61.21,53.88,0.00
146,waiter,3511.77,0.00,90.83,43.55,0.00
147,barista,3535.94,0.00,10.92,6.50,0.00
148,barista,3602.60,0.00,16.82,55.74,0.00
149,waiter,3607.82,0.00,6.09,5.22,0.00
150,barista,3613.92,0.00,4.27,285.42,0.00
151,waiter,3634.73,0.00,247.40,20.81,0.00
152,barista,3659.04,0.00,52.56,26.47,0.00
153,barista,3728.48,0.00,0.74,16.87,0.00
154,barista,3882.13,0.00,60.73,152.92,0.00
155,waiter,3910.04,0.00,5.51,27.92,0.00
156,waiter,3914.44,0.00,7.73,378.50,0.00
157,barista,3915.55,0.00,100.75,296.13,0.00
158,waiter,3917.69,0.00,50.12,2.14,0.00
159,barista,3922.16,0.00,119.15,303.98,0.00
160,waiter,3963.99,0.00,16.66,41.83,0.00
161,barista,3967.80,0.00,41.32,24.95,0.00
162,barista,3980.65,0.00,8.42,1021.62,0.00
163,waiter,3990.89,0.00,5.74,23.09,0.00
164,barista,3996.63,0.00,52.78,7.55,0.00
165,barista,4010.62,0.00,2.97,1.49,0.00
166,waiter,4049.21,0.00,111.15,52.58,0.00
167,waiter,4067.57,0.00,34.35,86.92,0.00
168,barista,4101.92,0.00,25.28,88.33,0.00
169,barista,4160.36,0.00,50.17,33.16,0.00
170,waiter,4187.57,0.00,228.02,27.21,0.00
171,waiter,4204.93,0.00,27.51,103.01,0.00
172,waiter,4214.44,0.00,79.59,901.88,0.00
173,barista,4232.44,0.00,96.96,21.91,0.00
174,barista,4294.03,0.00,23.43,277.73,0.00
175,waiter,4313.51,0.00,84.67,81.06,0.00
176,barista,4398.17,0.00,5.67,68.77,0.00
177,barista,4415.59,0.00,35.79,11.75,0.00
178,barista,4453.38,0.00,34.90,2.00,0.00
179,waiter,4511.74,0.00,103.17,96.14,0.00
180,waiter,4550.80,0.00,62.01,152.62,0.00
181,barista,4612.80,0.00,26.85,124.51,0.00
182,barista,4614.91,0.00,208.65,297.45,0.00
183,waiter,4640.26,0.00,10.37,25.35,0.00
184,waiter,4642.88,0.00,37.45,30.08,0.00
185,barista,4650.63,0.00,10.40,10.97,0.00
186,barista,4680.33,0.00,1.44,19.30,0.00
187,barista,4736.76,0.00,1.00,54.98,0.00
188,barista,4741.44,0.00,66.25,3.68,0.00
189,barista,4742.64,0.00,70.43,701.33,0.00
190,waiter,4757.36,0.00,73.40,106.73,0.00
191,waiter,4759.80,0.00,104.91,79.47,0.00
192,waiter,4812.10,0.00,112.03,518.06,0.00
193,barista,4830.76,0.00,3.07,23.07,0.00
194,waiter,4833.60,0.00,119.14,2.84,0.00
195,barista,4864.71,0.00,3.41,30.88,0.00
196,barista,4904.56,0.00,138.26,36.44,0.00
197,barista,4924.13,0.00,33.94,100.57,0.00
198,barista,4952.74,0.00,285.30,139.66,0.00
199,barista,5031.19,0.00,58.86,73.12,0.00
200,waiter,5078.00,0.00,47.22,125.26,0.00
201,waiter,5104.99,0.00,0.44,240.27,0.00
202,barista,5105.42,0.00,48.54,62.60,0.00
203,waiter,5116.53,0.00,32.84,11.10,0.00
204,barista,5125.22,0.00,34.60,35.17,0.00
205,waiter,5136.64,0.00,153.09,11.42,0.00
206,waiter,5147.98,0.00,17.77,223.85,0.00
207,barista,5149.37,0.00,21.31,1099.95,0.00
208,barista,5164.65,0.00,130.32,10.69,0.00
209,barista,5165.75,0.00,29.95,5.93,0.00
210,barista,5228.27,0.00,135.86,32.58,0.00
211,waiter,5266.16,0.00,32.14,116.79,0.00
212,barista,5289.73,0.00,18.17,51.70,0.00
213,barista,5298.30,0.00,56.48,3.34,0.00
214,barista,5552.64,0.00,17.85,197.85,0.00
215,waiter,5556.57,0.00,43.90,266.84,0.00
216,waiter,5591.14,0.00,66.78,292.84,0.00
217,barista,5600.47,0.00,59.68,29.99,0.00
218,barista,5657.92,0.00,181.73,293.78,0.00
219,barista,5722.98,0.00,18.61,62.84,0.00
220,waiter,5745.94,0.00,33.02,145.47,0.00
221,barista,5778.96,0.00,144.31,37.37,0.00
222,waiter,5779.72,0.00,7.71,0.76,0.00
223,barista,5787.44,0.00,267.72,479.54,0.00
224,waiter,5809.09,0.00,133.27,21.66,0.00
225,waiter,5833.54,0.00,39.11,175.62,0.00
226,waiter,5837.98,0.00,9.07,672.24,0.00
227,barista,5847.05,0.00,45.46,7.40,0.00
228,barista,5872.65,0.00,9.19,701.97,0.00
229,waiter,5929.65,0.00,21.92,57.00,0.00
230,waiter,5932.45,0.00,256.19,85.40,0.00
231,barista,5942.37,0.00,5.61,19.09,0.00
232,barista,5951.57,0.00,62.68,3.60,0.00
233,waiter,5955.66,0.00,74.40,13.29,0.00
234,waiter,5993.43,0.00,142.65,41.86,0.00
235,barista,6030.06,0.00,41.60,15.81,0.00
236,barista,6033.77,0.00,28.64,141.26,0.00
237,waiter,6067.50,0.00,51.70,37.44,0.00
238,waiter,6095.20,0.00,16.55,3263.61,0.00
239,barista,6111.75,0.00,91.09,40.08,0.00
240,barista,6119.19,0.00,47.75,56.79,0.00
241,barista,6136.08,0.00,44.69,80.92,0.00
242,waiter,6163.83,0.00,87.83,44.63,0.00
243,barista,6188.65,0.00,41.09,21.70,0.00
244,barista,6207.11,0.00,47.85,4.27,0.00
245,waiter,6239.06,0.00,95.25,102.97,0.00
246,barista,6251.65,0.00,52.89,21.92,0.00
247,barista,6290.22,0.00,138.39,35.26,0.00
248,waiter,6300.16,0.00,65.04,48.50,0.00
249,barista,6334.30,0.00,86.32,29.76,0.00
250,barista,6365.20,0.00,2.18,184.43,0.00
251,waiter,6497.68,0.00,23.05,132.49,0.00
252,barista,6520.74,0.00,150.34,92.12,0.00
253,barista,6578.68,0.00,75.24,158.06,0.00
254,barista,6585.63,0.00,13.33,218.26,0.00
255,waiter,6598.73,0.00,13.18,77.99,0.00
256,barista,6611.90,0.00,32.52,12.94,0.00
257,barista,6648.54,0.00,12.52,4.12,0.00
258,waiter,6663.72,0.00,98.93,51.82,0.00
259,waiter,6724.18,0.00,21.61,389.87,0.00
260,barista,6727.94,0.00,19.59,56.86,0.00
261,barista,6745.78,0.00,116.43,91.87,0.00
262,waiter,6751.01,0.00,43.76,5.22,0.00
263,barista,6762.65,0.00,116.82,15.13,0.00
264,waiter,6779.14,0.00,67.96,16.49,0.00
265,waiter,6792.35,0.00,175.54,603.71,0.00
266,barista,6794.77,0.00,66.24,133.71,0.00
267,waiter,6808.04,0.00,120.28,13.27,0.00
268,barista,6828.47,0.00,30.16,946.64,0.00
269,waiter,6837.90,0.00,117.29,726.16,0.00
270,barista,6858.63,11.53,41.62,0.00,11.53
271,barista,6861.01,7.49,3.44,0.00,7.49
272,waiter,6862.22,7.47,43.98,15.12,7.47
273,barista,6906.20,0.00,33.07,26.72,0.00
274,barista,6928.32,0.00,27.45,66.11,0.00
275,barista,6955.19,0.00,29.61,15.93,0.00
276,barista,6959.41,0.00,39.65,3.64,0.00
277,barista,6967.90,0.00,7.93,103.44,0.00
278,waiter,7016.45,0.00,23.58,110.25,0.00
279,barista,7040.03,0.00,171.19,55.23,0.00
280,waiter,7329.41,0.00,60.69,289.37,0.00
281,barista,7357.17,0.00,121.05,145.95,0.00
282,barista,7390.09,0.00,72.95,391.03,0.00
283,waiter,7392.58,0.00,30.52,2.49,0.00
284,barista,7400.98,0.00,52.06,425.15,0.00
285,barista,7423.10,0.00,205.83,522.85,0.00
286,waiter,7510.76,0.00,275.84,87.66,0.00
287,waiter,7517.72,0.00,60.04,589.39,0.00
288,barista,7523.40,0.00,19.76,45.18,0.00
289,barista,7565.56,0.00,7.50,22.39,0.00
290,barista,7577.76,0.00,193.46,4.71,0.00
291,barista,7582.51,0.00,5.81,119.47,0.00
292,waiter,7582.93,0.00,82.40,5.17,0.00
293,waiter,7661.33,0.00,97.12,693.43,0.00
294,barista,7665.33,0.00,108.07,77.01,0.00
295,waiter,7745.02,0.00,62.92,79.69,0.00
296,barista,7758.45,0.00,63.83,305.41,0.00
297,waiter,7770.34,0.00,215.31,11.89,0.00
298,barista,7786.60,0.00,289.12,15.38,0.00
299,barista,7807.94,0.00,50.45,34.54,0.00
300,barista,7821.17,0.00,33.62,192.24,0.00
301,barista,7870.52,0.00,59.93,12.12,0.00
302,waiter,7873.90,0.00,203.09,87.30,0.00
303,barista,7911.58,0.00,61.47,89.31,0.00
304,waiter,7968.60,0.00,32.83,160.66,0.00
305,barista,7985.65,0.00,9.56,55.20,0.00
306,barista,8001.43,0.00,31.28,6.22,0.00
307,barista,8076.99,0.00,20.50,1.27,0.00
308,waiter,8084.71,0.00,86.31,7.72,0.00
309,waiter,8122.63,0.00,4.91,121.20,0.00
310,barista,8127.53,0.00,32.99,30.04,0.00
311,barista,8170.24,0.00,112.61,9.72,0.00
312,barista,8171.02,0.00,39.36,138.32,0.00
313,barista,8184.96,0.00,11.40,211.92,0.00
314,waiter,8243.86,0.00,44.98,72.84,0.00
315,barista,8288.84,0.00,27.84,5.98,0.00
316,waiter,8326.04,0.00,8.58,37.21,0.00
317,barista,8334.62,0.00,0.39,17.94,0.00
318,barista,8356.81,0.00,123.11,21.80,0.00
319,waiter,8486.31,0.00,22.28,151.69,0.00
320,barista,8508.59,0.00,51.81,28.67,0.00
321,waiter,8603.45,0.00,77.24,94.86,0.00
322,waiter,8614.14,0.00,51.80,486.60,0.00
323,waiter,8616.97,0.00,14.31,631.32,0.00
324,barista,8631.27,0.00,78.69,70.86,0.00
325,waiter,8642.23,0.00,24.50,10.96,0.00
326,waiter,8650.78,0.00,92.30,1695.59,0.00
327,barista,8665.94,0.00,20.21,455.55,0.00
328,barista,8666.72,0.00,128.19,470.36,0.00
329,barista,8680.70,0.00,37.55,825.90,0.00
330,waiter,8696.72,0.00,77.76,16.02,0.00
331,barista,8743.09,0.00,55.87,33.13,0.00
332,barista,8774.48,0.00,51.29,88.33,0.00
333,waiter,8825.19,0.00,122.14,50.71,0.00
334,waiter,8829.27,0.00,49.54,163.33,0.00
335,barista,8878.81,0.00,34.09,79.85,0.00
336,barista,8947.33,0.00,43.81,34.43,0.00
337,waiter,9033.33,0.00,60.11,86.01,0.00
338,waiter,9039.27,0.00,45.64,160.46,0.00
339,barista,9067.20,0.00,18.54,76.06,0.00
340,barista,9084.91,0.00,29.95,259.14,0.00
341,barista,9093.44,0.00,123.67,7.70,0.00
342,waiter,9210.42,0.00,138.09,116.98,0.00
343,waiter,9260.33,0.00,212.40,175.42,0.00
344,barista,9287.95,0.00,6.21,70.83,0.00
345,barista,9348.51,0.00,25.16,54.35,0.00
346,waiter,9423.46,0.00,3.54,74.95,0.00
347,barista,9427.00,0.00,25.90,53.33,0.00
348,waiter,9437.41,0.00,94.52,10.41,0.00
349,waiter,9455.70,0.00,53.38,788.98,0.00
350,barista,9472.73,0.00,8.00,19.83,0.00
351,waiter,9490.58,0.00,13.29,17.85,0.00
352,barista,9503.87,0.00,78.90,23.15,0.00
353,barista,9509.08,0.00,5.06,394.21,0.00
354,barista,9531.93,0.00,52.36,17.80,0.00
355,waiter,9532.37,0.00,24.65,0.44,0.00
356,barista,9557.02,0.00,127.59,762.11,0.00
357,waiter,9560.98,0.00,131.11,3.96,0.00
358,waiter,9604.69,0.00,10.46,100.82,0.00
359,barista,9615.15,0.00,119.52,32.37,0.00
360,waiter,9624.97,0.00,8.86,9.83,0.00
361,waiter,9625.78,0.00,21.03,116.70,0.00
362,barista,9633.83,0.00,15.27,49.54,0.00
363,waiter,9635.63,0.00,2.18,1.80,0.00
364,barista,9637.81,0.00,38.29,919.56,0.00
365,barista,9649.10,2.29,24.26,0.00,2.29
366,barista,9690.25,0.00,27.14,16.89,0.00
367,barista,9692.08,0.00,32.81,7.48,0.00
368,waiter,9718.61,0.00,131.35,26.52,0.00
369,waiter,9735.69,0.00,80.04,97.88,0.00
370,barista,9815.73,0.00,42.48,81.06,0.00
371,barista,9828.79,0.00,17.49,111.40,0.00
372,barista,9842.07,0.00,10.73,117.18,0.00
373,barista,9849.96,0.00,49.35,3.69,0.00
374,waiter,10023.90,0.00,89.39,173.94,0.00
375,barista,10050.83,0.00,62.40,192.62,0.00
376,waiter,10098.27,0.00,39.13,282.54,0.00
377,barista,10113.30,0.00,31.88,0.06,0.00
378,waiter,10117.20,0.00,13.22,3.90,0.00
379,barista,10130.42,0.00,53.49,231.10,0.00
380,barista,10137.39,0.00,4.81,284.60,0.00
381,waiter,10146.89,0.00,22.56,16.48,0.00
382,barista,10147.11,0.00,179.64,1.94,0.00
383,barista,10169.45,0.00,34.90,27.25,0.00
384,barista,10212.97,0.00,17.25,29.07,0.00
385,barista,10263.95,0.00,41.46,33.73,0.00
386,waiter,10270.29,0.00,153.52,100.84,0.00
387,waiter,10281.44,0.00,82.46,144.04,0.00
388,waiter,10297.90,0.00,86.32,651.09,0.00
389,barista,10363.90,0.00,153.86,37.15,0.00
390,barista,10384.22,0.00,17.58,78.80,0.00
391,barista,10423.81,0.00,71.46,22.02,0.00
392,barista,10432.99,0.00,126.52,228.63,0.00
393,waiter,10459.34,0.00,52.48,35.53,0.00
394,waiter,10465.57,0.00,18.91,101.67,0.00
395,barista,10484.48,0.00,114.67,808.38,0.00
396,barista,10511.82,0.00,57.15,16.54,0.00
397,waiter,10545.00,0.00,105.90,33.18,0.00
398,barista,10556.95,0.00,187.37,39.19,0.00
399,waiter,10608.25,0.00,68.52,123.77,0.00
400,waiter,10616.42,0.00,15.10,232.20,0.00
401,barista,10631.53,0.00,42.07,62.56,0.00
402,barista,10650.90,0.00,44.84,91.39,0.00
403,barista,10676.77,0.00,48.56,3.17,0.00
404,waiter,10704.40,0.00,6.98,53.50,0.00
405,barista,10711.38,0.00,159.73,15.65,0.00
406,barista,10761.21,0.00,8.55,16.89,0.00
407,waiter,10769.63,0.00,42.84,58.25,0.00
408,barista,10774.04,0.00,3.18,4.28,0.00
409,barista,10812.47,0.00,11.07,35.24,0.00
410,waiter,10831.16,0.00,4.30,18.70,0.00
411,barista,10835.46,0.00,17.73,11.92,0.00
412,barista,10838.25,0.00,27.34,112.92,0.00
413,waiter,10861.25,0.00,77.56,25.79,0.00
414,barista,10938.81,0.00,57.00,85.62,0.00
415,barista,10964.15,0.00,153.57,98.56,0.00
416,barista,11039.16,0.00,61.39,43.35,0.00
417,waiter,11149.89,0.00,28.99,211.08,0.00
418,barista,11178.88,0.00,35.37,78.33,0.00
419,waiter,11296.92,0.00,20.62,118.04,0.00
420,barista,11317.53,0.00,21.05,103.29,0.00
421,waiter,11354.71,0.00,14.91,37.18,0.00
422,barista,11369.61,0.00,46.39,31.04,0.00
423,waiter,11446.30,0.00,39.28,76.68,0.00
424,waiter,11448.26,0.00,15.18,771.49,0.00
425,barista,11463.44,0.00,37.35,47.44,0.00
426,barista,11485.57,0.00,68.38,367.85,0.00
427,waiter,11504.27,0.00,113.33,18.70,0.00
428,waiter,11565.53,0.00,48.59,102.09,0.00
429,waiter,11599.24,0.00,197.89,967.71,0.00
430,waiter,11601.62,0.00,9.68,2858.53,0.00
431,barista,11611.30,0.00,64.99,110.51,0.00
432,barista,11614.11,0.00,26.52,60.16,0.00
433,barista,11617.61,0.00,65.22,746.49,0.00
434,waiter,11627.38,0.00,25.39,9.78,0.00
435,barista,11652.78,0.00,35.48,12.14,0.00
436,barista,11723.91,0.00,57.87,47.62,0.00
437,waiter,11762.91,0.00,91.97,110.14,0.00
438,barista,11784.75,0.00,58.15,2.98,0.00
439,barista,11797.13,0.00,147.70,108.87,0.00
440,barista,11797.95,0.00,12.24,115.12,0.00
441,barista,11854.88,0.00,38.68,11.98,0.00
442,barista,11906.73,0.00,142.26,13.17,0.00
443,waiter,11962.84,0.00,45.90,107.96,0.00
444,barista,12008.75,0.00,193.18,63.92,0.00
445,waiter,12059.84,0.00,12.72,51.09,0.00
446,barista,12072.56,0.00,10.11,23.56,0.00
447,barista,12237.23,0.00,155.30,154.57,0.00
448,waiter,12267.06,0.00,39.90,194.51,0.00
449,waiter,12283.00,0.00,2.80,668.88,0.00
450,barista,12285.80,0.00,61.50,83.86,0.00
451,barista,12306.96,0.00,4.83,496.77,0.00
452,waiter,12313.66,0.00,16.44,6.70,0.00
453,barista,12330.10,0.00,118.61,18.31,0.00
454,waiter,12415.57,0.00,15.13,85.47,0.00
455,barista,12430.71,0.00,38.48,38.17,0.00
456,barista,12499.72,0.00,43.11,30.54,0.00
457,waiter,12522.80,0.00,78.63,92.10,0.00
458,waiter,12533.51,0.00,79.09,247.71,0.00
459,waiter,12554.35,0.00,18.06,757.22,0.00
460,barista,12565.01,0.00,19.50,22.18,0.00
461,barista,12572.42,0.00,11.44,225.12,0.00
462,barista,12601.44,0.00,13.83,16.93,0.00
463,barista,12612.60,0.00,45.68,28.74,0.00
464,waiter,12631.23,0.00,194.44,29.79,0.00
465,waiter,12639.50,0.00,31.21,26.90,0.00
466,waiter,12648.23,0.00,153.05,75.81,0.00
467,barista,12670.71,0.00,102.40,55.44,0.00
468,waiter,12714.39,0.00,166.90,43.68,0.00
469,waiter,12717.50,0.00,101.76,1106.20,0.00
470,barista,12761.68,0.00,41.67,103.40,0.00
471,barista,12801.29,0.00,18.92,28.18,0.00
472,barista,12819.26,0.00,48.75,15.92,0.00
473,barista,12825.67,0.00,117.84,5.46,0.00
474,barista,12881.29,0.00,5.36,13.27,0.00
475,waiter,12891.45,0.00,19.11,65.78,0.00
476,barista,12910.56,0.00,2.33,23.92,0.00
477,waiter,12962.42,0.00,119.15,51.86,0.00
478,waiter,12962.91,0.00,5.66,81.62,0.00
479,barista,12968.57,0.00,4.52,25.07,0.00
480,waiter,13050.47,0.00,5.03,81.90,0.00
481,barista,13055.50,0.00,73.74,82.41,0.00
482,barista,13069.47,0.00,19.48,156.58,0.00
483,barista,13081.57,0.00,52.40,632.87,0.00
484,waiter,13215.08,0.00,38.48,133.51,0.00
485,barista,13253.56,0.00,24.86,124.32,0.00
486,barista,13254.81,0.00,104.33,165.86,0.00
487,waiter,13278.90,0.00,183.05,25.33,0.00
488,waiter,13400.57,0.00,8.40,345.07,0.00
489,barista,13408.97,0.00,30.17,130.55,0.00
490,barista,13416.97,0.00,28.57,57.83,0.00
491,barista,13419.29,0.00,23.89,285.32,0.00
492,waiter,13458.02,0.00,131.35,49.04,0.00
493,barista,13461.95,0.00,70.42,22.80,0.00
494,waiter,13492.10,0.00,11.56,30.15,0.00
495,barista,13503.66,0.00,3.25,58.12,0.00
496,waiter,13532.85,0.00,50.40,29.20,0.00
497,waiter,13541.86,0.00,31.98,740.57,0.00
498,waiter,13561.58,0.00,82.02,742.32,0.00
499,barista,13573.84,0.00,13.06,41.47,0.00
500,barista,13583.25,0.00,27.57,76.35,0.00
501,barista,13589.36,0.00,90.76,2.47,0.00
502,waiter,13597.82,0.00,52.79,14.57,0.00
503,waiter,13625.20,0.00,222.09,35.84,0.00
504,barista,13643.60,0.00,158.95,32.78,0.00
505,barista,13650.61,0.00,6.59,207.43,0.00
506,barista,13744.44,0.00,54.26,64.31,0.00
507,waiter,13747.82,0.00,262.45,97.21,0.00
508,waiter,13750.69,0.00,58.47,176.86,0.00
509,barista,13809.16,0.00,84.82,10.46,0.00
510,barista,13811.95,0.00,72.66,9.40,0.00
511,waiter,13839.27,0.00,17.82,30.11,0.00
512,barista,13847.29,0.00,30.33,190.09,0.00
513,barista,13857.09,0.00,16.45,3257.94,0.00
514,barista,13929.16,0.00,90.57,35.18,0.00
515,barista,13965.30,0.00,38.87,80.70,0.00
516,waiter,13969.28,0.00,3.71,121.98,0.00
517,barista,13972.98,0.00,256.28,95.36,0.00
518,barista,14010.28,0.00,62.01,6.11,0.00
519,waiter,14043.22,0.00,76.47,32.94,0.00
520,barista,14119.69,0.00,23.58,99.96,0.00
521,waiter,14138.63,0.00,239.56,18.94,0.00
522,waiter,14223.36,0.00,41.97,250.37,0.00
523,barista,14240.28,0.00,60.44,97.01,0.00
524,barista,14259.62,0.00,212.76,187.34,0.00
525,barista,14265.33,0.00,152.32,36.06,0.00
526,waiter,14360.59,0.00,254.67,95.26,0.00
527,barista,14378.18,0.00,82.05,77.46,0.00
528,barista,14471.60,0.00,23.51,11.36,0.00
529,waiter,14501.92,0.00,51.29,123.74,0.00
