order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
225,waiter,5711.55,0.00,84.99,0.99,0.00
226,waiter,5794.20,0.00,1.58,102.64,0.00
227,barista,5795.78,0.00,38.38,78.12,0.00
228,barista,5796.54,0.00,13.74,46.17,0.00
229,waiter,5893.02,0.00,57.29,96.48,0.00
230,barista,5895.00,0.00,128.34,60.85,0.00
231,waiter,5905.78,0.00,3.34,110.00,0.00
232,barista,5909.12,0.00,102.61,98.83,0.00
233,barista,5950.31,0.00,58.31,315.28,0.00
234,waiter,5960.38,0.00,15.35,10.07,0.00
235,barista,5975.73,0.00,219.58,255.25,0.00
236,barista,6028.01,0.00,156.52,4.67,0.00
237,barista,6103.37,0.00,43.26,91.64,0.00
238,waiter,6224.33,0.00,50.83,248.61,0.00
239,barista,6275.16,0.00,31.32,90.63,0.00
240,waiter,6297.54,0.00,160.00,22.38,0.00
241,waiter,6331.37,0.00,100.64,422.26,0.00
242,waiter,6421.95,0.00,125.52,1482.49,0.00
243,barista,6432.01,0.00,112.92,125.53,0.00
244,waiter,6454.28,0.00,96.99,22.27,0.00
245,barista,6457.55,0.00,11.34,310.91,0.00
246,waiter,6475.33,0.00,11.34,17.79,0.00
247,waiter,6484.14,0.00,18.12,3602.26,0.00
248,barista,6486.67,0.00,13.53,17.78,0.00
249,barista,6502.27,0.00,22.62,2.06,0.00
250,waiter,6506.37,0.00,164.95,19.69,0.00
251,barista,6546.87,0.00,27.28,1.94,0.00
252,barista,6547.47,0.00,10.62,22.59,0.00
253,barista,6551.27,0.00,67.92,542.64,0.00
254,waiter,6571.85,0.00,59.99,20.58,0.00
255,waiter,6593.05,0.00,41.98,45.58,0.00
256,barista,6621.73,0.00,0.42,47.58,0.00
257,barista,6631.84,0.00,75.77,9.70,0.00
258,barista,6635.03,0.00,1.32,76.94,0.00
259,barista,6671.32,0.00,63.31,34.97,0.00
260,waiter,6677.81,0.00,141.71,6.49,0.00
261,barista,6691.34,0.00,46.97,72.15,0.00
262,barista,6764.69,0.00,6.10,57.08,0.00
263,waiter,6787.98,0.00,70.32,156.15,0.00
264,barista,6819.52,0.00,2.56,48.73,0.00
265,barista,6846.05,0.00,18.91,23.97,0.00
266,barista,6858.30,0.00,44.59,123.67,0.00
267,barista,6910.72,0.00,102.94,45.76,0.00
268,barista,6983.74,0.00,1.72,80.85,0.00
269,barista,7135.48,0.00,177.54,121.82,0.00
270,waiter,7233.70,0.00,88.14,414.18,0.00
271,barista,7243.20,0.00,0.42,257.74,0.00
272,waiter,7287.10,0.00,50.52,428.79,0.00
273,waiter,7294.44,0.00,3.17,659.41,0.00
274,barista,7297.61,0.00,4.83,53.98,0.00
275,barista,7321.84,0.00,55.44,8.82,0.00
276,waiter,7330.69,0.00,97.29,8.85,0.00
277,barista,7337.62,0.00,10.59,35.18,0.00
278,barista,7427.98,0.00,26.68,50.70,0.00
279,waiter,7450.77,0.00,40.51,22.79,0.00
280,waiter,7465.45,0.00,33.98,127.83,0.00
281,waiter,7468.32,0.00,12.65,170.71,0.00
282,barista,7480.97,0.00,11.16,26.30,0.00
283,waiter,7486.89,0.00,45.72,5.92,0.00
284,barista,7491.28,0.00,165.98,143.08,0.00
285,barista,7499.43,0.00,153.78,7.30,0.00
286,waiter,7509.91,0.00,46.42,18.63,0.00
287,barista,7532.61,0.00,20.57,794.30,0.00
288,waiter,7546.40,0.00,298.57,46.97,0.00
289,barista,7556.33,0.00,130.64,3.15,0.00
290,barista,7727.91,0.00,77.23,74.70,0.00
291,waiter,7815.78,0.00,209.00,259.45,0.00
292,barista,7844.96,0.00,52.20,39.83,0.00
293,waiter,8020.89,0.00,68.44,175.93,0.00
294,barista,8024.78,0.00,30.34,127.62,0.00
295,barista,8036.33,0.00,128.03,379.07,0.00
296,waiter,8047.50,0.00,225.20,22.72,0.00
297,waiter,8054.07,0.00,63.33,521.46,0.00
298,barista,8089.33,0.00,42.39,34.21,0.00
299,barista,8117.40,0.00,39.10,430.43,0.00
300,waiter,8134.36,0.00,56.11,45.04,0.00
301,barista,8190.47,0.00,160.44,58.75,0.00
302,waiter,8256.05,0.00,0.94,65.58,0.00
303,waiter,8256.81,0.00,67.03,139.40,0.00
304,barista,8256.99,0.00,59.62,92.63,0.00
305,barista,8272.71,0.00,96.36,116.20,0.00
306,barista,8323.84,0.00,43.97,7.23,0.00
307,waiter,8359.33,0.00,61.30,86.62,0.00
308,waiter,8363.33,0.00,4.50,106.34,0.00
309,barista,8367.83,0.00,8.52,16.92,0.00
310,waiter,8390.39,0.00,84.88,22.56,0.00
311,waiter,8401.00,0.00,7.10,77.16,0.00
312,barista,8408.10,0.00,3.39,31.75,0.00
313,barista,8420.63,0.00,86.93,9.14,0.00
314,waiter,8420.99,0.00,34.19,0.36,0.00
315,barista,8455.18,0.00,151.40,87.37,0.00
316,barista,8475.28,0.00,52.82,106.21,0.00
317,waiter,8506.66,0.00,114.97,51.48,0.00
318,barista,8512.60,0.00,23.76,5.05,0.00
319,waiter,8549.41,0.00,104.69,74.13,0.00
320,waiter,8601.84,0.00,28.78,193.74,0.00
321,barista,8621.63,0.00,27.83,85.26,0.00
322,barista,8630.62,0.00,11.05,24.04,0.00
323,waiter,8636.61,0.00,235.44,14.98,0.00
324,waiter,8638.33,0.00,14.52,7.71,0.00
325,barista,8652.85,0.00,20.29,3.39,0.00
326,barista,8654.10,0.00,188.39,12.43,0.00
327,waiter,8745.54,0.00,89.02,91.44,0.00
328,barista,8754.53,0.00,5.39,81.40,0.00
329,waiter,8765.24,0.00,76.76,112.39,0.00
330,waiter,8765.29,0.00,3.55,2263.02,0.00
331,barista,8768.84,0.00,9.67,8.91,0.00
332,barista,8834.55,0.00,119.77,56.04,0.00
333,barista,8842.00,0.00,97.02,313.90,0.00
334,waiter,8854.85,0.00,2.69,20.29,0.00
335,barista,8857.53,0.00,28.14,15.04,0.00
336,barista,8872.05,0.00,30.37,2676.74,0.00
337,waiter,8919.64,0.00,301.06,47.59,0.00
338,waiter,8957.69,0.00,144.34,100.16,0.00
339,waiter,8963.18,0.00,342.78,121.18,0.00
340,barista,8965.78,0.00,10.52,11.46,0.00
341,waiter,9022.07,0.00,108.52,253.23,0.00
342,barista,9041.11,0.00,34.32,64.81,0.00
343,waiter,9056.79,0.00,41.67,8488.15,0.00
344,barista,9098.47,0.00,21.82,23.04,0.00
345,barista,9102.04,0.00,27.88,216.37,0.00
346,barista,9130.59,0.00,0.75,10.31,0.00
347,barista,9220.70,0.00,119.98,89.36,0.00
348,barista,9305.95,0.00,102.95,176.04,0.00
349,waiter,9314.20,0.00,43.11,93.51,0.00
350,barista,9357.32,0.00,60.42,16.65,0.00
351,barista,9382.58,0.00,55.84,443.56,0.00
352,barista,9420.03,0.00,37.83,2.29,0.00
353,barista,9421.08,0.00,87.13,12.17,0.00
354,waiter,9462.07,0.00,212.04,104.75,0.00
355,barista,9471.82,0.00,216.27,13.96,0.00
356,barista,9475.42,0.00,57.16,37.00,0.00
357,waiter,9498.37,0.00,12.02,396.33,0.00
358,barista,9510.39,0.00,45.47,2.18,0.00
359,barista,9531.42,0.00,18.30,629.00,0.00
360,barista,9575.05,0.00,8.94,19.19,0.00
361,barista,9674.11,0.00,89.56,90.12,0.00
362,waiter,9676.92,0.00,53.93,2.80,0.00
363,waiter,9678.58,0.00,64.04,168.18,0.00
364,waiter,9724.87,0.00,120.00,418.91,0.00
365,barista,9730.84,0.00,8.63,42.76,0.00
366,barista,9742.62,0.00,54.30,3.14,0.00
367,barista,9796.29,0.00,101.28,32.62,0.00
368,barista,9803.04,0.00,20.00,6.12,0.00
369,barista,9844.87,0.00,119.15,21.84,0.00
370,waiter,9884.62,0.00,195.11,153.77,0.00
371,waiter,10002.33,0.00,17.60,259.71,0.00
372,barista,10019.93,0.00,18.05,55.91,0.00
373,waiter,10030.05,0.00,92.66,10.12,0.00
374,waiter,10068.51,0.00,8.59,223.64,0.00
375,barista,10077.10,0.00,7.16,39.12,0.00
376,barista,10079.73,0.00,17.37,182.16,0.00
377,waiter,10100.19,0.00,13.29,20.46,0.00
378,barista,10113.48,0.00,3.79,29.22,0.00
379,barista,10122.72,0.00,1.39,5.45,0.00
380,barista,10131.81,0.00,65.53,7.71,0.00
381,barista,10133.80,0.00,23.35,36.69,0.00
382,barista,10180.78,0.00,112.87,23.63,0.00
383,waiter,10269.42,0.00,36.77,155.94,0.00
384,barista,10306.19,0.00,120.48,108.85,0.00
385,waiter,10323.01,0.00,79.39,16.81,0.00
386,waiter,10350.93,0.00,115.67,228.21,0.00
387,barista,10402.39,0.00,132.04,108.75,0.00
388,waiter,10439.20,0.00,0.83,36.81,0.00
389,barista,10440.03,0.00,19.00,13.36,0.00
390,barista,10466.60,0.00,87.52,7.57,0.00
391,barista,10468.37,0.00,35.96,935.79,0.00
392,waiter,10521.58,0.00,14.77,81.55,0.00
393,barista,10536.35,0.00,93.11,1.91,0.00
394,waiter,10631.97,0.00,27.28,95.62,0.00
395,barista,10659.24,0.00,61.46,105.12,0.00
396,barista,10728.74,0.00,4.91,8.03,0.00
397,barista,10823.34,0.00,12.73,89.70,0.00
398,waiter,10889.89,0.00,23.36,230.65,0.00
399,barista,10913.25,0.00,54.89,77.18,0.00
400,waiter,10976.14,0.00,199.72,62.88,0.00
401,barista,10986.42,0.00,22.79,18.28,0.00
402,waiter,10991.84,0.00,72.81,525.24,0.00
403,waiter,11012.57,0.00,21.10,935.47,0.00
404,barista,11033.66,0.00,33.19,24.45,0.00
405,barista,11064.65,0.00,13.85,435.19,0.00
406,waiter,11148.41,0.00,24.11,83.76,0.00
407,barista,11172.52,0.00,53.61,105.67,0.00
408,barista,11175.85,0.00,8.28,97.35,0.00
409,waiter,11178.36,0.00,125.44,2.51,0.00
410,waiter,11262.43,0.00,21.37,89.91,0.00
411,waiter,11271.56,0.00,18.36,237.90,0.00
412,barista,11283.80,0.00,30.85,57.68,0.00
413,barista,11284.10,0.00,42.42,99.97,0.00
414,barista,11289.92,0.00,7.59,785.58,0.00
415,barista,11303.80,0.00,180.88,6.29,0.00
416,waiter,11303.96,0.00,106.50,0.16,0.00
417,barista,11337.35,0.00,63.48,22.70,0.00
418,waiter,11357.93,0.00,185.26,74.13,0.00
419,barista,11410.47,0.00,35.52,9.64,0.00
420,waiter,11474.69,0.00,66.67,64.22,0.00
421,barista,11541.36,0.00,13.29,95.37,0.00
422,barista,11543.19,0.00,9.97,216.67,0.00
423,waiter,11569.96,0.00,16.55,28.60,0.00
424,barista,11586.51,0.00,6.20,31.86,0.00
425,waiter,11627.59,0.00,31.10,41.08,0.00
426,barista,11658.09,0.00,40.02,65.38,0.00
427,barista,11658.69,0.00,15.71,105.54,0.00
428,waiter,11681.97,0.00,192.29,23.28,0.00
429,waiter,11776.67,0.00,13.70,233.49,0.00
430,barista,11790.38,0.00,1.15,92.27,0.00
431,waiter,11847.89,0.00,2.35,57.51,0.00
432,barista,11850.24,0.00,10.86,58.71,0.00
433,waiter,11852.86,0.00,29.34,2.62,0.00
434,barista,11874.27,0.00,77.43,13.17,0.00
435,barista,11882.20,0.00,125.54,207.79,0.00
436,barista,11884.23,0.00,3.36,399.54,0.00
437,barista,11902.15,0.00,106.76,14.56,0.00
438,barista,11967.67,0.00,301.53,15.98,0.00
439,waiter,11992.28,0.00,65.52,118.01,0.00
440,waiter,11995.21,0.00,11.25,113.01,0.00
441,barista,12006.46,0.00,82.87,2456.74,0.00
442,barista,12057.80,0.00,78.66,50.07,0.00
443,waiter,12114.21,0.00,65.52,56.41,0.00
444,barista,12119.79,0.00,44.64,110.87,0.00
445,barista,12153.76,0.00,100.11,17.30,0.00
446,barista,12179.72,0.00,24.37,15.30,0.00
447,waiter,12238.46,0.00,23.58,58.74,0.00
448,barista,12262.04,0.00,28.55,8.17,0.00
449,waiter,12292.44,0.00,140.00,30.40,0.00
450,waiter,12314.56,0.00,231.57,308.10,0.00
451,barista,12432.44,0.00,48.69,163.23,0.00
452,waiter,12445.79,0.00,46.63,13.36,0.00
453,barista,12453.04,0.00,40.33,162.45,0.00
454,barista,12492.42,0.00,53.14,11.30,0.00
455,barista,12546.12,0.00,17.01,0.56,0.00
456,waiter,12615.90,0.00,56.08,123.48,0.00
457,waiter,12636.82,0.00,36.37,90.70,0.00
458,barista,12651.43,0.00,428.64,88.30,0.00
459,waiter,12663.97,0.00,26.53,1374.06,0.00
460,barista,12671.97,0.00,47.92,178.60,0.00
461,barista,12673.19,0.00,330.50,469.09,0.00
462,barista,12690.50,0.00,48.06,601.17,0.00
463,barista,12719.89,18.20,15.00,0.00,18.20
464,waiter,12720.00,11.77,161.24,48.03,11.77
465,barista,12767.71,0.00,150.70,32.82,0.00
466,waiter,12793.32,0.00,72.12,120.14,0.00
467,waiter,12850.02,0.00,94.55,159.52,0.00
468,barista,12865.44,0.00,22.94,126.88,0.00
469,barista,12888.38,14.62,52.41,0.00,14.62
470,barista,12918.41,37.17,189.96,0.00,37.17
471,barista,12940.79,55.21,28.85,0.00,55.21
472,waiter,12944.57,55.61,117.85,63.33,55.61
473,barista,12969.64,25.07,161.34,0.00,25.07
474,barista,13062.42,0.00,7.10,58.73,0.00
475,barista,13174.32,0.00,32.38,94.26,0.00
476,waiter,13221.19,0.00,11.80,158.77,0.00
477,barista,13232.99,0.00,30.83,26.29,0.00
478,barista,13251.18,0.00,205.35,142.81,0.00
479,barista,13363.52,0.00,39.13,99.69,0.00
480,barista,13385.15,0.00,1.17,315.64,0.00
481,waiter,13395.35,0.00,76.72,162.36,0.00
482,waiter,13399.83,0.00,66.93,534.39,0.00
483,waiter,13419.72,0.00,7.71,475.15,0.00
484,barista,13427.43,0.00,51.27,24.79,0.00
485,barista,13466.76,0.00,58.06,10.23,0.00
486,barista,13472.07,0.00,158.34,85.75,0.00
487,waiter,13512.86,0.00,20.95,40.78,0.00
488,waiter,13533.38,0.00,45.67,66.62,0.00
489,barista,13533.81,0.00,34.57,55.10,0.00
490,waiter,13560.07,0.00,215.56,26.26,0.00
491,barista,13579.05,0.00,23.20,10.67,0.00
492,waiter,13736.51,0.00,23.74,157.46,0.00
493,waiter,13747.34,0.00,68.46,319.91,0.00
494,barista,13760.24,0.00,7.63,158.00,0.00
495,waiter,13764.62,0.00,27.54,4.38,0.00
496,barista,13775.63,0.00,33.60,7.76,0.00
497,barista,13782.10,0.00,194.31,257.28,0.00
498,barista,13792.16,0.00,25.69,161.75,0.00
499,waiter,13795.33,0.00,35.35,19.70,0.00
500,waiter,13815.31,0.00,44.80,23.14,0.00
501,barista,13815.80,0.00,153.23,6.57,0.00
502,barista,13830.68,0.00,83.43,12.82,0.00
503,barista,13860.11,0.00,47.49,729.13,0.00
504,barista,13938.77,0.00,69.36,24.66,0.00
505,waiter,14045.71,0.00,6.25,215.03,0.00
506,barista,14051.96,0.00,74.78,82.93,0.00
507,barista,14054.62,0.00,60.85,78.21,0.00
508,waiter,14089.42,0.00,17.98,37.46,0.00
509,waiter,14089.70,0.00,103.75,229.59,0.00
510,barista,14107.40,0.00,0.02,99.27,0.00
511,barista,14193.45,0.00,62.70,66.71,0.00
512,waiter,14202.40,0.00,56.48,95.00,0.00
513,waiter,14217.53,0.00,177.37,24.08,0.00
514,waiter,14225.92,0.00,41.01,410.11,0.00
515,barista,14258.88,0.00,3.21,2.73,0.00
516,barista,14266.93,0.00,68.92,4.84,0.00
517,barista,14329.55,0.00,31.79,214.08,0.00
518,barista,14394.90,0.00,95.15,59.05,0.00
519,waiter,14499.37,0.00,9.82,240.49,0.00
520,barista,14509.19,0.00,168.66,19.14,0.00
521,waiter,14526.69,0.00,22.22,17.50,0.00
522,waiter,14546.04,0.00,79.90,151.14,0.00
523,barista,14548.91,0.00,69.55,187.57,0.00
524,waiter,14585.78,0.00,16.56,36.87,0.00
525,barista,14602.34,0.00,7.77,494.93,0.00
526,barista,14621.15,0.00,53.86,2.68,0.00
527,barista,14625.94,0.00,56.89,15.83,0.00
528,barista,14653.60,0.00,15.83,746.00,0.00
529,waiter,14675.60,0.00,21.10,73.27,0.00
