order_id,stage,time_sec,wait_sec,svc_sec,idle_sec,time_diff
1,waiter,4.95,0.00,19.64,4.95,0.00
2,barista,8.45,0.00,198.72,8.45,0.00
3,barista,12.97,0.00,2.82,12.97,0.00
4,barista,24.59,0.00,96.96,8.79,0.00
5,barista,24.59,0.00,75.05,24.59,0.00
6,barista,24.59,0.00,19.31,24.59,0.00
7,waiter,34.90,0.00,30.22,10.32,0.00
8,waiter,61.59,0.00,23.98,61.59,0.00
9,barista,64.70,0.00,22.72,20.81,0.00
10,barista,87.42,22.29,76.93,0.00,22.29
11,barista,99.63,34.51,15.32,0.00,34.51
12,barista,114.95,49.82,34.59,0.00,49.82
13,barista,121.55,56.42,15.36,0.00,56.42
14,barista,136.91,58.66,211.85,0.00,58.66
15,barista,149.54,63.96,22.76,0.00,63.96
16,barista,164.35,78.78,27.07,0.00,78.78
17,waiter,172.30,82.79,58.05,107.17,82.79
18,barista,172.30,79.11,256.33,0.00,79.11
19,waiter,180.00,85.65,141.72,94.43,85.65
20,waiter,180.00,84.41,106.00,180.00,84.41
21,waiter,180.00,57.38,75.67,180.00,57.38
22,waiter,180.00,42.21,112.43,180.00,42.21
23,waiter,212.43,0.00,15.32,212.43,0.00
24,barista,227.74,0.00,5.32,20.58,0.00
25,barista,227.74,0.00,41.02,36.32,0.00
26,barista,233.06,2.71,72.26,0.00,2.71
27,barista,268.76,38.42,128.62,0.00,38.42
28,barista,305.32,49.65,12.26,0.00,49.65
29,barista,317.58,61.91,11.05,0.00,61.91
30,barista,328.63,72.95,150.06,0.00,72.95
31,barista,348.76,93.09,84.03,0.00,93.09
32,barista,397.39,141.72,215.79,0.00,141.72
33,barista,428.62,172.95,81.40,0.00,172.95
34,barista,432.79,146.79,19.18,0.00,146.79
35,barista,451.96,159.53,63.51,0.00,159.53
36,barista,478.68,186.25,69.54,0.00,186.25
37,waiter,480.00,187.05,35.28,249.65,187.05
38,waiter,480.00,176.56,40.06,158.28,176.56
39,barista,510.02,188.31,169.95,0.00,188.31
40,waiter,515.28,170.19,76.28,0.00,170.19
41,waiter,515.28,167.11,49.99,229.28,167.11
42,waiter,515.28,120.89,50.69,259.61,120.89
43,barista,515.47,119.69,65.31,0.00,119.69
44,waiter,520.06,98.13,6.26,0.00,98.13
45,waiter,520.06,72.70,47.42,227.63,72.70
46,barista,548.23,94.52,9.08,0.00,94.52
47,barista,557.30,47.28,3.63,0.00,47.28
48,barista,560.94,45.66,8.47,0.00,45.66
49,barista,569.40,49.34,152.79,0.00,49.34
50,barista,580.78,54.46,3.47,0.00,54.46
51,barista,584.25,18.98,41.04,0.00,18.98
52,barista,613.18,47.22,57.56,0.00,47.22
53,barista,625.30,57.81,89.46,0.00,57.81
54,barista,670.74,79.19,79.09,0.00,79.19
55,waiter,679.97,82.43,4.16,88.42,82.43
56,barista,679.97,62.88,79.11,0.00,62.88
57,waiter,684.13,14.47,44.72,0.00,14.47
58,barista,714.76,30.63,49.38,0.00,30.63
59,barista,728.86,0.00,78.91,6.66,0.00
60,waiter,813.81,0.00,2.53,84.95,0.00
61,barista,816.33,0.00,44.65,8.57,0.00
62,waiter,897.51,0.00,11.48,81.18,0.00
63,barista,908.99,0.00,10.07,48.01,0.00
64,barista,1099.90,0.00,69.29,180.84,0.00
65,waiter,1142.68,0.00,239.81,233.70,0.00
66,waiter,1234.79,0.00,89.29,708.46,0.00
67,waiter,1265.05,0.00,22.31,699.78,0.00
68,barista,1287.36,0.00,60.67,118.17,0.00
69,barista,1324.08,0.00,56.56,559.94,0.00
70,barista,1382.50,0.00,97.60,34.47,0.00
71,waiter,1491.12,0.00,40.09,108.62,0.00
72,barista,1493.66,0.00,155.37,13.56,0.00
73,barista,1510.70,0.00,33.64,130.06,0.00
74,waiter,1515.37,0.00,23.41,191.29,0.00
75,barista,1531.21,0.00,12.03,772.13,0.00
76,barista,1538.77,0.00,70.95,788.94,0.00
77,waiter,1543.82,0.00,162.93,12.61,0.00
78,barista,1574.37,0.00,4.67,30.03,0.00
79,waiter,1599.73,0.00,121.80,60.96,0.00
80,barista,1621.00,0.00,4.96,41.97,0.00
81,barista,1706.76,0.00,19.66,57.73,0.00
82,barista,1721.53,0.00,107.48,95.57,0.00
83,barista,1822.01,0.00,240.10,95.59,0.00
84,waiter,1882.81,0.00,38.76,176.05,0.00
85,barista,1921.57,0.00,184.03,92.56,0.00
86,barista,1924.62,0.00,51.20,381.38,0.00
87,waiter,1928.77,0.00,197.68,7.20,0.00
88,barista,2034.24,0.00,10.86,58.43,0.00
89,waiter,2093.63,0.00,56.29,372.10,0.00
90,barista,2113.77,0.00,61.62,51.67,0.00
91,barista,2126.45,0.00,89.13,20.85,0.00
92,barista,2127.75,0.00,5.12,82.64,0.00
93,waiter,2139.50,0.00,44.78,13.05,0.00
94,barista,2149.93,0.00,75.47,17.06,0.00
95,barista,2150.59,0.00,19.27,540.87,0.00
96,barista,2184.28,0.00,15.07,8.89,0.00
97,barista,2202.92,0.00,10.44,3.57,0.00
98,waiter,2203.38,0.00,17.99,19.10,0.00
99,barista,2221.37,0.00,20.51,8.01,0.00
100,waiter,2404.93,0.00,131.97,183.56,0.00
101,waiter,2445.32,0.00,149.92,295.39,0.00
102,waiter,2447.07,0.00,13.42,1159.71,0.00
103,barista,2460.48,0.00,23.71,218.60,0.00
104,waiter,2468.94,0.00,34.97,8.46,0.00
105,barista,2480.13,0.00,17.60,264.55,0.00
106,waiter,2484.35,0.00,105.85,1918.38,0.00
107,waiter,2485.72,0.00,52.30,1918.24,0.00
108,barista,2503.91,0.00,123.69,19.72,0.00
109,barista,2536.90,0.00,17.81,39.18,0.00
110,barista,2538.02,0.00,102.32,312.62,0.00
111,barista,2572.72,0.00,5.36,18.01,0.00
112,barista,2590.20,0.00,80.16,12.12,0.00
113,barista,2595.24,0.00,169.72,425.38,0.00
114,barista,2627.60,14.89,165.21,0.00,14.89
115,waiter,2641.58,0.00,201.63,104.68,0.00
116,waiter,2667.28,0.00,18.02,72.04,0.00
117,waiter,2668.25,0.00,9.34,164.34,0.00
118,barista,2677.59,0.00,48.62,7.24,0.00
119,barista,2685.30,0.00,28.62,44.96,0.00
120,waiter,2692.62,0.00,33.42,7.32,0.00
121,barista,2713.92,9.61,5.80,0.00,9.61
122,barista,2719.72,13.16,96.39,0.00,13.16
123,barista,2726.21,0.17,31.87,0.00,0.17
124,barista,2843.21,0.00,49.22,50.40,0.00
125,barista,2846.53,0.00,42.72,88.45,0.00
126,waiter,2865.97,0.00,114.32,22.76,0.00
127,waiter,2909.01,0.00,28.50,182.97,0.00
128,barista,2937.51,0.00,11.58,45.08,0.00
129,waiter,2939.54,0.00,86.42,2.02,0.00
130,barista,2980.30,0.00,27.76,31.20,0.00
131,barista,3025.95,0.00,66.18,17.90,0.00
132,waiter,3055.33,0.00,24.43,75.04,0.00
133,barista,3079.77,0.00,30.84,190.52,0.00
134,waiter,3091.16,0.00,104.80,11.39,0.00
135,waiter,3097.73,0.00,7.60,71.78,0.00
136,waiter,3103.13,0.00,0.70,425.54,0.00
137,barista,3103.83,0.00,120.84,11.71,0.00
138,barista,3105.33,0.00,117.07,289.22,0.00
139,waiter,3112.91,0.00,67.21,7.58,0.00
140,barista,3180.12,0.00,1.58,69.51,0.00
141,barista,3195.96,0.00,41.21,14.26,0.00
142,waiter,3204.61,0.00,55.24,8.65,0.00
143,waiter,3205.04,0.00,61.60,24.92,0.00
144,waiter,3214.19,0.00,82.36,110.35,0.00
145,barista,3259.85,0.00,19.53,35.17,0.00
146,barista,3266.64,0.00,37.91,29.47,0.00
147,barista,3296.55,0.00,81.65,17.17,0.00
148,waiter,3311.68,0.00,42.96,51.83,0.00
149,waiter,3321.67,0.00,0.09,55.03,0.00
150,barista,3321.76,0.00,46.00,17.21,0.00
151,waiter,3339.99,0.00,76.84,18.22,0.00
152,barista,3347.36,0.00,124.97,124.95,0.00
153,barista,3354.64,0.00,94.90,589.67,0.00
154,barista,3416.83,0.00,34.07,38.63,0.00
155,waiter,3432.66,0.00,10.03,78.02,0.00
156,barista,3442.69,0.00,6.73,74.92,0.00
157,barista,3467.05,0.00,109.54,16.15,0.00
158,waiter,3520.20,0.00,149.03,77.51,0.00
159,barista,3619.17,0.00,26.72,42.58,0.00
160,waiter,3647.69,0.00,29.48,230.86,0.00
161,barista,3669.23,0.00,4.83,23.33,0.00
162,barista,3677.17,0.00,294.76,3.12,0.00
163,waiter,3677.66,0.00,98.62,8.44,0.00
164,barista,3700.32,0.00,5.48,250.91,0.00
165,waiter,3756.32,0.00,115.38,79.14,0.00
166,waiter,3775.17,0.00,14.22,478.63,0.00
167,barista,3776.29,0.00,10.24,70.49,0.00
168,barista,3789.40,0.00,90.91,2.87,0.00
169,barista,3811.54,0.00,9.11,339.21,0.00
170,waiter,3865.25,0.00,159.02,88.97,0.00
171,barista,3871.69,0.00,23.57,51.05,0.00
172,barista,3878.91,0.00,32.45,429.37,0.00
173,barista,3891.74,0.00,5.45,11.43,0.00
174,waiter,3988.48,0.00,81.04,116.78,0.00
175,barista,4024.27,0.00,78.30,52.33,0.00
176,waiter,4032.38,0.00,21.25,8.11,0.00
177,waiter,4035.69,0.00,44.45,246.29,0.00
178,barista,4053.63,0.00,1.13,156.44,0.00
179,barista,4069.52,0.00,197.46,14.75,0.00
180,waiter,4070.70,0.00,72.14,17.06,0.00
181,barista,4080.15,0.00,137.18,184.88,0.00
182,barista,4142.84,0.00,216.69,40.27,0.00
183,waiter,4152.79,0.00,58.97,9.95,0.00
184,barista,4166.98,0.00,5.51,255.62,0.00
185,waiter,4187.01,0.00,134.80,117.49,0.00
186,barista,4211.77,0.00,7.15,39.28,0.00
187,waiter,4228.99,0.00,149.60,17.22,0.00
188,waiter,4271.26,0.00,105.32,191.11,0.00
189,barista,4321.81,0.00,155.30,54.84,0.00
190,barista,4323.60,0.00,18.68,106.28,0.00
191,barista,4376.58,0.00,23.11,17.05,0.00
192,barista,4378.59,0.00,35.30,36.31,0.00
193,waiter,4415.07,0.00,27.56,36.48,0.00
194,barista,4442.62,0.00,100.15,42.94,0.00
195,waiter,4466.37,0.00,105.87,23.75,0.00
196,waiter,4539.69,0.00,20.52,217.87,0.00
197,barista,4560.21,0.00,87.50,17.44,0.00
198,barista,4572.24,0.00,114.86,95.13,0.00
199,waiter,4607.64,0.00,24.59,35.40,0.00
